"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.435278404E2,2.998724206E1,3.144162180E1,3.078039278E2,3.248286406E2,9.889015425E-2,1.318682640E2,1.464819738E-1,7.144064674E0,7.157204129E0,-1.000000000E0
1.445278312E2,2.998724505E1,3.144161663E1,3.079618854E2,3.249865899E2,5.580433859E-2,1.318682602E2,1.469150510E-1,7.249826123E0,6.991778393E0,-1.000000000E0
1.455278188E2,2.998724455E1,3.144161217E1,3.077517744E2,3.247764775E2,2.020136554E-1,1.318682583E2,1.475379085E-1,7.321741193E0,7.010238022E0,-1.000000000E0
1.465278083E2,2.998724532E1,3.144160576E1,3.077147925E2,3.247394909E2,2.181407936E-1,1.318682545E2,1.483849912E-1,7.269584065E0,6.792371321E0,-1.000000000E0
1.475278008E2,2.998725016E1,3.144159897E1,3.080739270E2,3.250986129E2,1.093673049E-1,1.318682500E2,1.492594588E-1,7.338998743E0,6.851081261E0,-1.000000000E0
1.485277939E2,2.998725141E1,3.144159001E1,3.078741620E2,3.248988410E2,1.133980770E-1,1.318682456E2,1.501044655E-1,7.364822513E0,6.652702947E0,-1.000000000E0
1.495277877E2,2.998725450E1,3.144158199E1,3.079518624E2,3.249765315E2,8.177099507E-2,1.318682418E2,1.509931971E-1,7.381680710E0,6.312070871E0,-1.000000000E0
1.505277807E2,2.998725601E1,3.144157293E1,3.082281526E2,3.252528142E2,7.539049029E-2,1.318682381E2,1.520198762E-1,7.291789501E0,6.120073366E0,-1.000000000E0
1.515277750E2,2.998725875E1,3.144156275E1,3.083436283E2,3.253682796E2,1.020077693E-1,1.318682333E2,1.529735137E-1,7.248115828E0,6.025404538E0,-1.000000000E0
1.525277698E2,2.998726298E1,3.144155414E1,3.085952220E2,3.256198610E2,9.066953820E-2,1.318682283E2,1.533100321E-1,7.296198161E0,6.063628181E0,-1.000000000E0
1.535277641E2,2.998726453E1,3.144155114E1,3.086115153E2,3.256361499E2,2.086500040E-1,1.318682278E2,1.584721096E-1,7.269197986E0,6.121894658E0,-1.000000000E0
1.545277601E2,2.998728595E1,3.144150358E1,3.085242821E2,3.255488523E2,4.589543209E-1,1.318682318E2,1.588964387E-1,8.261113064E0,6.158531687E0,-1.000000000E0
1.555277557E2,2.998728312E1,3.144150062E1,3.083079792E2,3.253325532E2,8.427946733E-2,1.318682308E2,1.589413386E-1,8.068540352E0,6.205153036E0,-1.000000000E0
1.565277512E2,2.998728341E1,3.144150029E1,3.083069633E2,3.253315366E2,0.000000000E0,1.318682306E2,1.589413386E-1,7.938867159E0,5.998847752E0,-1.000000000E0
1.575277481E2,2.998728341E1,3.144150029E1,3.083069633E2,3.253315366E2,0.000000000E0,1.318682306E2,1.589413386E-1,7.896357006E0,5.954427642E0,-1.000000000E0
1.585277461E2,2.998728341E1,3.144150029E1,3.083069633E2,3.253315366E2,0.000000000E0,1.318682306E2,1.589413386E-1,7.720682279E0,5.846144599E0,-1.000000000E0
1.595277408E2,2.998728341E1,3.144150029E1,3.083069633E2,3.253315366E2,0.000000000E0,1.318682306E2,1.589413386E-1,7.636734393E0,5.782724538E0,-1.000000000E0
1.605277381E2,2.998728341E1,3.144150029E1,3.083069633E2,3.253315366E2,0.000000000E0,1.318682306E2,1.612650555E-1,7.529529804E0,5.672950561E0,-1.000000000E0
1.615277350E2,2.998726303E1,3.144150565E1,3.077014435E2,3.247260576E2,7.802547318E-2,1.318682348E2,1.620054904E-1,7.456324981E0,5.460362528E0,-1.000000000E0
1.625277323E2,2.998726941E1,3.144150786E1,3.079240256E2,3.249486289E2,8.829698827E-2,1.318682351E2,1.646143752E-1,7.297848021E0,5.408218204E0,-1.000000000E0
1.635277300E2,2.998726092E1,3.144153311E1,3.078557144E2,3.248803465E2,4.488691491E-2,1.318682313E2,1.692511421E-1,6.391967182E0,5.361586980E0,-1.000000000E0
1.645277276E2,2.998728167E1,3.144149135E1,3.080049897E2,3.250295616E2,1.077947340E-1,1.318682269E2,1.699033390E-1,6.997340724E0,5.225536244E0,-1.000000000E0
1.655277258E2,2.998728278E1,3.144148470E1,3.076478867E2,3.246724531E2,9.435492568E-2,1.318682240E2,1.709593950E-1,6.856519022E0,5.163203056E0,-1.000000000E0
1.665277240E2,2.998728819E1,3.144147568E1,3.076873584E2,3.247119102E2,9.549664729E-2,1.318682196E2,1.718414414E-1,6.813203855E0,5.162164611E0,-1.000000000E0
1.675277233E2,2.998729341E1,3.144146879E1,3.076818649E2,3.247064034E2,7.683537779E-2,1.318682162E2,1.728585352E-1,6.640069942E0,5.021709622E0,-1.000000000E0
1.685277208E2,2.998729668E1,3.144145893E1,3.076196273E2,3.246441547E2,8.164345552E-2,1.318682117E2,1.736421534E-1,6.513405517E0,4.851273196E0,-1.000000000E0
1.695277197E2,2.998729833E1,3.144145101E1,3.077093746E2,3.247338948E2,4.891019015E-2,1.318682081E2,1.747168897E-1,6.423145993E0,4.751421836E0,-1.000000000E0
1.705277184E2,2.998729771E1,3.144143988E1,3.078483399E2,3.248728555E2,8.384747885E-2,1.318682034E2,1.757251826E-1,6.243132715E0,4.624912659E0,-1.000000000E0
1.715277174E2,2.998729884E1,3.144142949E1,3.078818294E2,3.249063376E2,1.522682749E-1,1.318681988E2,1.765828062E-1,6.063443605E0,4.555668215E0,-1.000000000E0
1.725277159E2,2.998729739E1,3.144142075E1,3.078585776E2,3.248830841E2,1.387472704E-1,1.318681952E2,1.775121946E-1,5.903384044E0,4.512943907E0,-1.000000000E0
1.735277152E2,2.998729762E1,3.144141110E1,3.082541293E2,3.252786305E2,8.710463833E-2,1.318681910E2,1.785357850E-1,5.786088249E0,4.370120218E0,-1.000000000E0
1.745277148E2,2.998729829E1,3.144140050E1,3.083612257E2,3.253857202E2,7.549013143E-2,1.318681864E2,1.795343285E-1,5.737078530E0,4.330874019E0,-1.000000000E0
1.755277137E2,2.998730226E1,3.144139120E1,3.085420111E2,3.255664934E2,1.035410915E-1,1.318681821E2,1.804581514E-1,5.707978554E0,4.362130557E0,-1.000000000E0
1.765277128E2,2.998730307E1,3.144138165E1,3.088628088E2,3.258872847E2,1.220435883E-1,1.318681779E2,1.814836162E-1,5.606969940E0,4.144103305E0,-1.000000000E0
1.775277129E2,2.998730568E1,3.144137144E1,3.090243524E2,3.260488182E2,1.397338337E-1,1.318681733E2,1.825963758E-1,5.705246526E0,4.282087303E0,-1.000000000E0
1.785277116E2,2.998730552E1,3.144135989E1,3.088248791E2,3.258493392E2,1.131691033E-1,1.318681684E2,1.836422733E-1,5.695020346E0,4.164309805E0,-1.000000000E0
1.795277119E2,2.998730529E1,3.144134903E1,3.088304059E2,3.258548609E2,1.211726308E-1,1.318681637E2,1.845042295E-1,5.711778771E0,4.202679394E0,-1.000000000E0
1.805277114E2,2.998730576E1,3.144134010E1,3.089525925E2,3.259770421E2,8.383640544E-2,1.318681598E2,1.856645471E-1,5.666989413E0,4.233302084E0,-1.000000000E0
1.815277110E2,2.998731001E1,3.144132910E1,3.090812193E2,3.261056553E2,7.845597150E-2,1.318681547E2,1.865515548E-1,5.704067737E0,4.245861251E0,-1.000000000E0
1.825277109E2,2.998730814E1,3.144132015E1,3.088928465E2,3.259172814E2,1.008292051E-1,1.318681511E2,1.875024654E-1,5.691414429E0,4.149386686E0,-1.000000000E0
1.835277101E2,2.998731181E1,3.144131123E1,3.089891637E2,3.260135872E2,9.763011508E-2,1.318681469E2,1.883395510E-1,5.621357113E0,4.251333228E0,-1.000000000E0
1.845277101E2,2.998730992E1,3.144130282E1,3.091838272E2,3.262082499E2,8.886061070E-2,1.318681435E2,1.890173123E-1,5.664404659E0,4.179636666E0,-1.000000000E0
1.855277100E2,2.998730739E1,3.144129642E1,3.088047716E2,3.258291958E2,5.632548750E-2,1.318681409E2,1.897181946E-1,5.635763676E0,4.205511192E0,-1.000000000E0
1.865277102E2,2.998730115E1,3.144129537E1,3.087992198E2,3.258236551E2,2.910417814E-1,1.318681411E2,1.904426748E-1,5.513800097E0,4.011256594E0,-1.000000000E0
1.875277104E2,2.998729500E1,3.144129785E1,3.086356820E2,3.256601301E2,6.329487060E-2,1.318681427E2,1.912983876E-1,5.785292315E0,4.361192312E0,-1.000000000E0
1.885277104E2,2.998728795E1,3.144130143E1,3.086923146E2,3.257167776E2,0.000000000E0,1.318681449E2,1.912983876E-1,6.046513713E0,4.350621133E0,-1.000000000E0
1.895277100E2,2.998728795E1,3.144130143E1,3.086923146E2,3.257167776E2,0.000000000E0,1.318681449E2,1.912983876E-1,6.063971136E0,4.256945252E0,-1.000000000E0
1.905277100E2,2.998728795E1,3.144130143E1,3.086923146E2,3.257167776E2,0.000000000E0,1.318681449E2,1.912983876E-1,5.933305448E0,4.073545609E0,-1.000000000E0
1.915277108E2,2.998728795E1,3.144130143E1,3.086923146E2,3.257167776E2,0.000000000E0,1.318681449E2,1.929687598E-1,5.853238583E0,4.046404307E0,-1.000000000E0
1.925277104E2,2.998727609E1,3.144131207E1,3.087945307E2,3.258190214E2,3.717448925E-2,1.318681505E2,1.941887208E-1,5.738372568E0,3.957909776E0,-1.000000000E0
1.935277110E2,2.998726974E1,3.144130173E1,3.084867047E2,3.255112020E2,9.729792544E-2,1.318681466E2,1.955716003E-1,5.744600751E0,4.162594304E0,-1.000000000E0
1.945277110E2,2.998726621E1,3.144128797E1,3.086354685E2,3.256599653E2,5.623729380E-2,1.318681411E2,1.970092667E-1,5.717122720E0,4.114126112E0,-1.000000000E0
1.955277112E2,2.998726522E1,3.144127308E1,3.085180894E2,3.255425804E2,8.536601165E-2,1.318681348E2,1.978168616E-1,5.623258998E0,4.061141285E0,-1.000000000E0
1.965277116E2,2.998726329E1,3.144126500E1,3.085288426E2,3.255533331E2,1.117166959E-1,1.318681315E2,1.987523653E-1,5.540764983E0,4.013120113E0,-1.000000000E0
1.975277125E2,2.998726484E1,3.144125545E1,3.085237096E2,3.255481923E2,1.099188550E-1,1.318681272E2,1.996076809E-1,5.524209562E0,3.929268642E0,-1.000000000E0
1.985277122E2,2.998726652E1,3.144124679E1,3.084604925E2,3.254849677E2,4.596099211E-2,1.318681234E2,1.997372978E-1,5.494805096E0,3.851728873E0,-1.000000000E0
1.995277132E2,2.998726537E1,3.144124703E1,3.083283416E2,3.253528190E2,1.579338899E-1,1.318681236E2,2.001659145E-1,5.412760922E0,3.934357490E0,-1.000000000E0
2.005277132E2,2.998726262E1,3.144125015E1,3.082706301E2,3.252951143E2,2.190642152E-1,1.318681252E2,2.009075744E-1,5.488091005E0,4.067891599E0,-1.000000000E0
2.015277129E2,2.998725637E1,3.144125282E1,3.080023717E2,3.250268689E2,2.601741222E-1,1.318681269E2,2.021116224E-1,5.649935429E0,4.451666064E0,-1.000000000E0
2.025277137E2,2.998724973E1,3.144126270E1,3.079132634E2,3.249377781E2,5.621440380E-1,1.260471860E2,2.029583489E-1,5.742714974E0,4.504992053E0,-1.000000000E0
2.035277138E2,2.998724714E1,3.144127097E1,3.087964650E2,3.258209888E2,6.116891249E-1,1.044907857E2,2.036988197E-1,5.828851410E0,4.735274853E0,-1.000000000E0
2.045277139E2,2.998724169E1,3.144127539E1,3.082229517E2,3.252474879E2,6.317381078E-1,1.043398101E2,2.046390475E-1,5.915519922E0,4.815724811E0,-1.000000000E0
2.055277144E2,2.998723648E1,3.144128308E1,3.078515220E2,3.248760718E2,7.424539436E-1,1.049939804E2,2.054867352E-1,5.851216082E0,4.836207412E0,-1.000000000E0
2.065277148E2,2.998723076E1,3.144128889E1,3.076896104E2,3.247141739E2,7.777477455E-1,1.075842168E2,2.063636482E-1,5.841211991E0,4.769984543E0,-1.000000000E0
2.075277156E2,2.998722437E1,3.144129423E1,3.081458644E2,3.251704426E2,6.828795858E-1,1.060812967E2,2.075387117E-1,5.795777743E0,4.713952001E0,-1.000000000E0
2.085277168E2,2.998721864E1,3.144130448E1,3.078300206E2,3.248546147E2,8.122472371E-1,1.061371870E2,2.083711662E-1,5.794558678E0,4.634576884E0,-1.000000000E0
2.095277168E2,2.998721353E1,3.144131080E1,3.077663989E2,3.247910058E2,7.718974086E-1,1.115768500E2,2.092798772E-1,5.814891251E0,4.561889512E0,-1.000000000E0
2.105277177E2,2.998720715E1,3.144131670E1,3.084372212E2,3.254618430E2,8.292749937E-1,1.124114498E2,2.099891806E-1,5.935280562E0,4.560852850E0,-1.000000000E0
2.115277176E2,2.998720482E1,3.144132355E1,3.085758247E2,3.256004545E2,7.256590584E-1,1.066002662E2,2.102514281E-1,5.915967426E0,4.516937306E0,-1.000000000E0
2.125277182E2,2.998720577E1,3.144132604E1,3.076971680E2,3.247217973E2,4.471105186E-1,9.916158712E1,2.108711325E-1,5.873705280E0,4.284709663E0,-1.000000000E0
2.135277185E2,2.998720020E1,3.144132639E1,3.084829171E2,3.255075569E2,2.959959395E-1,1.094568026E2,2.117715687E-1,6.069360881E0,4.361713480E0,-1.000000000E0
2.145277193E2,2.998719212E1,3.144132590E1,3.087382794E2,3.257629341E2,3.293403457E-1,1.094568015E2,2.124029655E-1,6.166120224E0,4.316101051E0,-1.000000000E0
2.155277199E2,2.998719053E1,3.144131960E1,3.085151452E2,3.255397996E2,1.583302083E-1,1.094567979E2,2.124519210E-1,6.026730779E0,4.252239674E0,-1.000000000E0
2.165277206E2,2.998719060E1,3.144131910E1,3.079530672E2,3.249777212E2,2.768021755E-1,1.094567977E2,2.127949398E-1,6.264776528E0,4.341523907E0,-1.000000000E0
2.175277203E2,2.998719347E1,3.144131777E1,3.081965449E2,3.252211929E2,1.818974113E-1,1.094567973E2,2.130200402E-1,6.246674014E0,4.264287433E0,-1.000000000E0
2.185277215E2,2.998719284E1,3.144131555E1,3.075908068E2,3.246154548E2,4.008155862E-1,1.094567960E2,2.136557414E-1,6.326536316E0,4.374207090E0,-1.000000000E0
2.195277220E2,2.998719072E1,3.144132168E1,3.080158458E2,3.250405009E2,4.849651684E-1,1.037779713E2,2.140564970E-1,6.317450660E0,4.370312423E0,-1.000000000E0
2.205277227E2,2.998719230E1,3.144132542E1,3.076799298E2,3.247045839E2,2.855616674E-1,9.462395623E1,2.148938517E-1,6.256069648E0,4.461283774E0,-1.000000000E0
2.215277225E2,2.998719528E1,3.144133341E1,3.081821892E2,3.252068417E2,5.036793653E-1,9.353903346E1,2.153526209E-1,6.281609147E0,4.308597991E0,-1.000000000E0
2.225277239E2,2.998719718E1,3.144133764E1,3.078313293E2,3.248559805E2,4.784027818E-1,8.425820823E1,2.164233403E-1,6.258071814E0,4.366488583E0,-1.000000000E0
2.235277241E2,2.998719735E1,3.144134875E1,3.082687618E2,3.252934184E2,6.797062616E-1,8.239316068E1,2.173619049E-1,6.307145247E0,4.357750141E0,-1.000000000E0
2.245277246E2,2.998719975E1,3.144135809E1,3.082281205E2,3.252527774E2,8.050657014E-1,7.952550751E1,2.190174011E-1,6.291792740E0,4.329849654E0,-1.000000000E0
2.255277252E2,2.998720087E1,3.144137523E1,3.082528045E2,3.252774681E2,1.064977398E0,8.106415231E1,2.205257162E-1,6.397025826E0,4.510577565E0,-1.000000000E0
2.265277257E2,2.998719909E1,3.144139076E1,3.083806884E2,3.254053633E2,1.140862898E0,8.685141241E1,2.218175197E-1,6.449638174E0,4.479960980E0,-1.000000000E0
2.275277264E2,2.998719938E1,3.144140417E1,3.089012741E2,3.259259552E2,1.002489285E0,9.023122183E1,2.230205142E-1,6.610280258E0,4.563709982E0,-1.000000000E0
2.285277271E2,2.998720120E1,3.144141648E1,3.087532513E2,3.257779353E2,9.108522083E-1,8.716079139E1,2.244759704E-1,6.524209294E0,4.635107528E0,-1.000000000E0
2.295277274E2,2.998720007E1,3.144143154E1,3.090006760E2,3.260253698E2,1.057445055E0,9.039729380E1,2.254451222E-1,6.519366432E0,4.676840593E0,-1.000000000E0
2.305277276E2,2.998719823E1,3.144144137E1,3.088200162E2,3.258447185E2,1.111654976E0,9.336779019E1,2.265358132E-1,6.503427575E0,4.667773692E0,-1.000000000E0
2.315277288E2,2.998719492E1,3.144145203E1,3.088675697E2,3.258922837E2,1.044756007E0,9.796666060E1,2.278612175E-1,6.571503101E0,4.817686045E0,-1.000000000E0
2.325277288E2,2.998719405E1,3.144146576E1,3.089220677E2,3.259467903E2,1.277694086E0,9.591016191E1,2.289418605E-1,6.563073233E0,4.833820750E0,-1.000000000E0
2.335277296E2,2.998719352E1,3.144147696E1,3.090030978E2,3.260278271E2,1.115617903E0,9.629848934E1,2.304805346E-1,6.489120973E0,4.907734512E0,-1.000000000E0
2.345277307E2,2.998719068E1,3.144149260E1,3.088576016E2,3.258823442E2,1.244654052E0,9.570838825E1,2.312443768E-1,6.472554484E0,4.907333558E0,-1.000000000E0
2.355277309E2,2.998718907E1,3.144150031E1,3.087077809E2,3.257325305E2,1.028395720E0,9.633851045E1,2.321890173E-1,6.335844544E0,4.925025345E0,-1.000000000E0
2.365277312E2,2.998718504E1,3.144150894E1,3.088450253E2,3.258697868E2,9.034980024E-1,1.037198196E2,2.333121009E-1,6.322690474E0,4.923609289E0,-1.000000000E0
2.375277317E2,2.998718825E1,3.144151999E1,3.084611196E2,3.254858807E2,9.421192400E-1,9.575992369E1,2.341942772E-1,6.326454008E0,5.044642649E0,-1.000000000E0
2.385277326E2,2.998718859E1,3.144152914E1,3.083914361E2,3.254162013E2,8.998054450E-1,9.422210181E1,2.354029487E-1,6.281244917E0,5.126129906E0,-1.000000000E0
2.395277331E2,2.998718929E1,3.144154167E1,3.087278961E2,3.257526664E2,9.808713240E-1,9.709526216E1,2.364479616E-1,6.277639396E0,5.050840085E0,-1.000000000E0
2.405277344E2,2.998719035E1,3.144155245E1,3.080987099E2,3.251234838E2,1.016003768E0,9.935996118E1,2.374023800E-1,6.347984819E0,5.097973694E0,-1.000000000E0
2.415277348E2,2.998718910E1,3.144156225E1,3.088326887E2,3.258574699E2,1.036084252E0,9.940436896E1,2.384282468E-1,6.204132434E0,4.956507942E0,-1.000000000E0
2.425277351E2,2.998719361E1,3.144157154E1,3.085275326E2,3.255523101E2,9.311911685E-1,9.028007345E1,2.397604584E-1,6.067974590E0,4.945717158E0,-1.000000000E0
2.435277364E2,2.998719942E1,3.144158364E1,3.082006529E2,3.252254258E2,1.032650720E0,8.445625820E1,2.409244761E-1,5.973673209E0,4.839117249E0,-1.000000000E0
2.445277364E2,2.998720048E1,3.144159567E1,3.080732255E2,3.250980026E2,1.012056887E0,8.905127045E1,2.419264761E-1,5.947768590E0,4.837181882E0,-1.000000000E0
2.455277374E2,2.998720140E1,3.144160602E1,3.081524783E2,3.251772589E2,9.164686219E-1,9.215356240E1,2.427881721E-1,5.975592932E0,4.958482239E0,-1.000000000E0
2.465277377E2,2.998720421E1,3.144161435E1,3.082526855E2,3.252774651E2,8.761209465E-1,8.704076257E1,2.436353241E-1,5.814166303E0,4.872746080E0,-1.000000000E0
2.475277383E2,2.998720606E1,3.144162289E1,3.083019261E2,3.253267066E2,8.558998826E-1,8.707983555E1,2.447764165E-1,5.743002509E0,4.824548545E0,-1.000000000E0
2.485277385E2,2.998720960E1,3.144163401E1,3.082487289E2,3.252735085E2,9.287414705E-1,8.774155182E1,2.455094734E-1,5.610810054E0,4.791098725E0,-1.000000000E0
2.495277393E2,2.998721102E1,3.144164144E1,3.082019890E2,3.252267697E2,7.650708707E-1,8.859372202E1,2.461026468E-1,5.553733359E0,4.544458924E0,-1.000000000E0
2.505277395E2,2.998721306E1,3.144164713E1,3.080624871E2,3.250872669E2,6.714506195E-1,8.823088943E1,2.466862168E-1,5.572158668E0,4.891988649E0,-1.000000000E0
2.515277405E2,2.998721292E1,3.144165319E1,3.083447344E2,3.253695176E2,4.725962413E-1,9.075455543E1,2.470512878E-1,5.582227128E0,4.811475406E0,-1.000000000E0
2.525277412E2,2.998721540E1,3.144165567E1,3.082062577E2,3.252310375E2,2.391739469E-1,8.932033391E1,2.471609775E-1,5.546796729E0,4.680573229E0,-1.000000000E0
2.535277424E2,2.998721532E1,3.144165453E1,3.080666682E2,3.250914476E2,0.000000000E0,8.932033333E1,2.471609775E-1,5.594919880E0,4.406587491E0,-1.000000000E0
2.545277427E2,2.998721532E1,3.144165453E1,3.080666682E2,3.250914476E2,0.000000000E0,8.932033333E1,2.474671610E-1,5.535777352E0,4.283664666E0,-1.000000000E0
2.555277432E2,2.998721618E1,3.144165755E1,3.078914229E2,3.249162022E2,5.532278626E-2,8.932033502E1,2.476196267E-1,5.575008806E0,4.260365332E0,-1.000000000E0
2.565277436E2,2.998721751E1,3.144165719E1,3.078562082E2,3.248809849E2,0.000000000E0,8.932033512E1,2.476196267E-1,5.473685440E0,4.265570840E0,-1.000000000E0
2.575277441E2,2.998721751E1,3.144165719E1,3.078562082E2,3.248809849E2,0.000000000E0,8.932033512E1,2.487144246E-1,5.450456020E0,4.159720426E0,-1.000000000E0
2.585277524E2,2.998722608E1,3.144166279E1,3.078469622E2,3.248717258E2,4.159338503E-2,8.932033978E1,2.489950733E-1,5.561919790E0,4.179959122E0,-1.000000000E0
2.595277451E2,2.998722526E1,3.144166555E1,3.077684718E2,3.247932383E2,1.578919238E-1,8.932034097E1,2.491644718E-1,5.565241109E0,4.121042724E0,-1.000000000E0
2.605277411E2,2.998722501E1,3.144166728E1,3.077235130E2,3.247482809E2,1.395836916E-1,8.932034178E1,2.496611877E-1,5.472990044E0,4.028027043E0,-1.000000000E0
2.615277377E2,2.998722382E1,3.144167225E1,3.076737705E2,3.246985431E2,4.464238144E-1,8.932034399E1,2.497708612E-1,5.361961938E0,4.032957013E0,-1.000000000E0
2.625277356E2,2.998722361E1,3.144167114E1,3.076013966E2,3.246261690E2,0.000000000E0,8.932034339E1,2.497708612E-1,5.402184571E0,4.139572508E0,-1.000000000E0
2.635277318E2,2.998722361E1,3.144167114E1,3.076013966E2,3.246261690E2,0.000000000E0,8.932034339E1,2.497708612E-1,5.269571458E0,3.973813678E0,-1.000000000E0
2.645277270E2,2.998722361E1,3.144167114E1,3.076013966E2,3.246261690E2,0.000000000E0,8.932034339E1,2.506243185E-1,5.133531704E0,3.787498772E0,-1.000000000E0
2.655277243E2,2.998723051E1,3.144167501E1,3.077971807E2,3.248219422E2,9.420677964E-2,8.932034682E1,2.512312226E-1,5.099727882E0,3.697340305E0,-1.000000000E0
2.665277214E2,2.998723349E1,3.144166973E1,3.077774973E2,3.248022506E2,7.830344803E-2,8.932034484E1,2.526502557E-1,5.171393965E0,3.938636278E0,-1.000000000E0
2.675277181E2,2.998723572E1,3.144165522E1,3.076912567E2,3.247159983E2,6.231072649E-2,8.932033811E1,2.541473193E-1,5.124830334E0,3.883256311E0,-1.000000000E0
2.685277109E2,2.998724092E1,3.144164088E1,3.078115802E2,3.248363048E2,8.601087720E-2,8.932033211E1,2.554319278E-1,5.018654832E0,3.765245970E0,-1.000000000E0
2.695277071E2,2.998724497E1,3.144162839E1,3.077129310E2,3.247376417E2,5.821596756E-2,8.932032678E1,2.562683914E-1,4.951641848E0,3.754530580E0,-1.000000000E0
2.705277046E2,2.998724693E1,3.144162001E1,3.076280088E2,3.246527115E2,7.345623647E-2,8.932032303E1,2.570370637E-1,4.877084061E0,3.647740170E0,-1.000000000E0
2.715276965E2,2.998724760E1,3.144161206E1,3.076520088E2,3.246767061E2,6.094199134E-2,8.932031922E1,2.580830708E-1,4.956504306E0,3.745123026E0,-1.000000000E0
2.725276904E2,2.998725222E1,3.144160260E1,3.077090669E2,3.247337508E2,1.053231418E-1,8.932031552E1,2.589966817E-1,5.202181021E0,3.846384187E0,-1.000000000E0
2.735276875E2,2.998725567E1,3.144159399E1,3.078236533E2,3.248483263E2,7.824192473E-2,8.932031199E1,2.598726151E-1,5.394384612E0,4.087566636E0,-1.000000000E0
2.745276861E2,2.998725918E1,3.144158585E1,3.079513779E2,3.249760403E2,1.119287399E-1,8.932030870E1,2.607646664E-1,5.396023378E0,3.976229650E0,-1.000000000E0
2.755276836E2,2.998726265E1,3.144157750E1,3.078890151E2,3.249136667E2,3.959609840E-2,8.932030530E1,2.616856882E-1,5.325429113E0,3.818392701E0,-1.000000000E0
2.765276816E2,2.998726444E1,3.144156816E1,3.079299562E2,3.249545997E2,4.734062397E-2,8.932030105E1,2.629445872E-1,5.399130105E0,4.007421241E0,-1.000000000E0
2.775276797E2,2.998726459E1,3.144155509E1,3.079923177E2,3.250169542E2,4.012122620E-2,8.932029458E1,2.639114157E-1,5.349502487E0,3.961998163E0,-1.000000000E0
2.785276785E2,2.998726250E1,3.144154535E1,3.078739621E2,3.248985975E2,9.267831492E-2,8.932028927E1,2.649356088E-1,5.349442149E0,3.896576036E0,-1.000000000E0
2.795276767E2,2.998726333E1,3.144153475E1,3.079632961E2,3.249879245E2,1.114652982E-1,8.932028418E1,2.661912399E-1,5.339528987E0,3.958612396E0,-1.000000000E0
2.805276748E2,2.998726955E1,3.144152388E1,3.079684696E2,3.249930808E2,1.012428648E-1,8.932028013E1,2.672963319E-1,5.336177323E0,3.936603911E0,-1.000000000E0
2.815276741E2,2.998726888E1,3.144151243E1,3.080266347E2,3.250512413E2,5.275287189E-2,8.932027429E1,2.682988924E-1,5.300861666E0,3.881044859E0,-1.000000000E0
2.825276730E2,2.998727380E1,3.144150371E1,3.083080277E2,3.253326207E2,4.890460267E-2,8.932027102E1,2.690011959E-1,5.271606146E0,3.952902565E0,-1.000000000E0
2.835276715E2,2.998727513E1,3.144149658E1,3.083534827E2,3.253780696E2,5.140483952E-2,8.932026776E1,2.696174612E-1,5.187749244E0,3.923141524E0,-1.000000000E0
2.845276701E2,2.998727724E1,3.144149066E1,3.084561668E2,3.254807467E2,1.199952884E-1,8.932026528E1,2.706662969E-1,5.143048211E0,3.800785093E0,-1.000000000E0
2.855276695E2,2.998728255E1,3.144148167E1,3.085312928E2,3.255558582E2,8.437369407E-2,8.932026196E1,2.713982658E-1,5.161684050E0,3.806560576E0,-1.000000000E0
2.865276686E2,2.998728437E1,3.144147436E1,3.082253911E2,3.252499494E2,3.938768699E-2,8.932025872E1,2.725146816E-1,5.100957031E0,3.783976453E0,-1.000000000E0
2.875276678E2,2.998728372E1,3.144146279E1,3.083744723E2,3.253990258E2,7.268090513E-2,8.932025282E1,2.734516099E-1,5.090836917E0,3.822485087E0,-1.000000000E0
2.885276669E2,2.998728263E1,3.144145315E1,3.081177723E2,3.251423229E2,6.953038510E-2,8.932024778E1,2.739613166E-1,5.020601078E0,3.696355944E0,-1.000000000E0
2.895276660E2,2.998728219E1,3.144144788E1,3.079299473E2,3.249544961E2,9.889172973E-2,8.932024507E1,2.750994776E-1,4.960731585E0,3.677650808E0,-1.000000000E0
2.905276657E2,2.998728575E1,3.144143680E1,3.082722171E2,3.252967535E2,9.553019335E-2,8.932024033E1,2.760691965E-1,4.985965834E0,3.740930051E0,-1.000000000E0
2.915276645E2,2.998728525E1,3.144142675E1,3.082356300E2,3.252601623E2,6.916863730E-2,8.932023522E1,2.767077466E-1,4.933594345E0,3.564819531E0,-1.000000000E0
2.925276635E2,2.998728096E1,3.144142233E1,3.082130806E2,3.252376186E2,6.311133501E-2,8.932023209E1,2.776773855E-1,5.020888625E0,3.649996382E0,-1.000000000E0
2.935276631E2,2.998728213E1,3.144141235E1,3.080090545E2,3.250335852E2,5.001886363E-2,8.932022738E1,2.787171910E-1,5.012638253E0,3.557532675E0,-1.000000000E0
2.945276632E2,2.998728425E1,3.144140184E1,3.087635762E2,3.257880976E2,1.537120486E-1,8.932022261E1,2.795052475E-1,4.994732190E0,3.470966582E0,-1.000000000E0
2.955276623E2,2.998728446E1,3.144139366E1,3.086522844E2,3.256768012E2,1.057897287E-1,8.932021858E1,2.803825527E-1,4.965459101E0,3.498846077E0,-1.000000000E0
