"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.610970174E2,2.998848280E1,3.144108865E1,3.149093955E2,3.319315172E2,3.674242921E0,2.461929376E2,1.347263533E0,9.806069162E0,6.739789736E0,-1.000000000E0
1.620970147E2,2.998847329E1,3.144104978E1,3.148556195E2,3.318777391E2,3.754971655E0,2.502410863E2,1.351224847E0,9.942928370E0,6.774668482E0,-1.000000000E0
1.630970140E2,2.998846455E1,3.144100990E1,3.147705314E2,3.317926468E2,3.817189944E0,2.538594667E2,1.355125890E0,9.737942318E0,6.599861867E0,-1.000000000E0
1.640970120E2,2.998846106E1,3.144096960E1,3.146951602E2,3.317172615E2,3.819677011E0,2.579783747E2,1.358899135E0,1.008123617E1,6.989644388E0,-1.000000000E0
1.650970103E2,2.998845526E1,3.144093100E1,3.148663856E2,3.318884780E2,3.777632424E0,2.584716315E2,1.362672947E0,9.914945598E0,6.913278427E0,-1.000000000E0
1.660970092E2,2.998844692E1,3.144089301E1,3.148495643E2,3.318716528E2,3.816344569E0,2.580377737E2,1.366267604E0,9.534251895E0,6.690465045E0,-1.000000000E0
1.670970080E2,2.998843826E1,3.144085705E1,3.148194121E2,3.318414984E2,3.728566083E0,2.567579864E2,1.370129173E0,9.157539297E0,6.464929601E0,-1.000000000E0
1.680970066E2,2.998842799E1,3.144081875E1,3.145562690E2,3.315783549E2,3.721578379E0,2.546031140E2,1.373814818E0,8.799662331E0,6.242113330E0,-1.000000000E0
1.690970063E2,2.998841656E1,3.144078283E1,3.151049805E2,3.321270693E2,3.587328866E0,2.523470191E2,1.377447750E0,8.459679172E0,5.980052700E0,-1.000000000E0
1.700970048E2,2.998840684E1,3.144074682E1,3.152543464E2,3.322764350E2,3.593562676E0,2.521535764E2,1.381137274E0,8.144971773E0,5.743327767E0,-1.000000000E0
1.710970035E2,2.998839787E1,3.144070993E1,3.150730300E2,3.320951164E2,3.689817680E0,2.529669555E2,1.384916753E0,7.837723273E0,5.462579492E0,-1.000000000E0
1.720970032E2,2.998838712E1,3.144067270E1,3.151288872E2,3.321509747E2,3.762148024E0,2.531423766E2,1.388757526E0,7.563186864E0,5.321625766E0,-1.000000000E0
1.730970023E2,2.998837615E1,3.144063489E1,3.150977091E2,3.321197978E2,3.802687250E0,2.533353414E2,1.392381698E0,7.329062878E0,5.075548717E0,-1.000000000E0
1.740970013E2,2.998836646E1,3.144059896E1,3.153426802E2,3.323647685E2,3.710455828E0,2.536738417E2,1.396343341E0,7.062609723E0,4.812128421E0,-1.000000000E0
1.750970000E2,2.998835957E1,3.144055860E1,3.150643426E2,3.320864231E2,3.776180286E0,2.551794201E2,1.399774389E0,6.833424487E0,4.627368057E0,-1.000000000E0
1.760969990E2,2.998834961E1,3.144052488E1,3.157696867E2,3.327917686E2,3.603743587E0,2.543627819E2,1.403520788E0,6.609823926E0,4.426585924E0,-1.000000000E0
1.770969982E2,2.998834329E1,3.144048667E1,3.154062619E2,3.324283360E2,3.676339717E0,2.560129906E2,1.407253021E0,6.415295742E0,4.231021245E0,-1.000000000E0
1.780969977E2,2.998833649E1,3.144044873E1,3.153134047E2,3.323354721E2,3.705011517E0,2.565514335E2,1.411209169E0,6.306948319E0,4.139284580E0,-1.000000000E0
1.790969967E2,2.998832681E1,3.144040920E1,3.154927547E2,3.325148199E2,3.772577981E0,2.558850330E2,1.415003503E0,6.106245832E0,3.990393891E0,-1.000000000E0
1.800969964E2,2.998831811E1,3.144037110E1,3.154505971E2,3.324726592E2,3.757216469E0,2.563533771E2,1.418806334E0,5.947032706E0,3.865012107E0,-1.000000000E0
1.810969957E2,2.998831082E1,3.144033252E1,3.152772064E2,3.322992623E2,3.773438606E0,2.567283443E2,1.422692066E0,5.749939235E0,3.732273069E0,-1.000000000E0
1.820969948E2,2.998830349E1,3.144029307E1,3.151880861E2,3.322101356E2,3.735694939E0,2.565520781E2,1.426192799E0,5.622980069E0,3.609716063E0,-1.000000000E0
1.830969940E2,2.998829656E1,3.144025762E1,3.155751665E2,3.325972107E2,3.644722511E0,2.562331451E2,1.430138949E0,5.489389115E0,3.530295254E0,-1.000000000E0
1.840969936E2,2.998828785E1,3.144021790E1,3.153500551E2,3.323720953E2,3.693864892E0,2.565729397E2,1.433933061E0,5.314919622E0,3.444270739E0,-1.000000000E0
1.850969931E2,2.998828079E1,3.144017935E1,3.150812565E2,3.321032901E2,3.734916766E0,2.569951116E2,1.437566263E0,5.154742616E0,3.298865389E0,-1.000000000E0
1.860969925E2,2.998827310E1,3.144014269E1,3.154391135E2,3.324611427E2,3.628927617E0,2.571308143E2,1.440990347E0,5.006903277E0,3.199341520E0,-1.000000000E0
1.870969917E2,2.998826508E1,3.144010836E1,3.157518802E2,3.327739068E2,3.556626893E0,2.568594712E2,1.444641619E0,4.872591910E0,3.107616057E0,-1.000000000E0
1.880969911E2,2.998825965E1,3.144007097E1,3.154838158E2,3.325058334E2,3.670044753E0,2.581144738E2,1.448379357E0,4.728962329E0,3.022209786E0,-1.000000000E0
1.890969915E2,2.998825520E1,3.144003250E1,3.155072262E2,3.325292325E2,3.706158317E0,2.592497007E2,1.452492509E0,4.592514267E0,3.116193550E0,-1.000000000E0
1.900969907E2,2.998824967E1,3.143999027E1,3.151519884E2,3.321739834E2,3.820244821E0,2.608145589E2,1.456106713E0,4.491221723E0,3.043566565E0,-1.000000000E0
1.910969896E2,2.998824517E1,3.143995311E1,3.154531835E2,3.324751678E2,3.722020788E0,2.615008902E2,1.459821624E0,4.366660628E0,3.000000000E0,-1.000000000E0
1.920969898E2,2.998824325E1,3.143991460E1,3.152079378E2,3.322299061E2,3.705547872E0,2.636514406E2,1.463443256E0,4.292930117E0,3.000000000E0,-1.000000000E0
1.930969894E2,2.998823998E1,3.143987719E1,3.154118619E2,3.324338171E2,3.688263345E0,2.641636423E2,1.466972109E0,4.178283615E0,3.000000000E0,-1.000000000E0
1.940969887E2,2.998823726E1,3.143984068E1,3.155326336E2,3.325545752E2,3.741082948E0,2.645651144E2,1.471110653E0,4.070848484E0,3.000000000E0,-1.000000000E0
1.950969878E2,2.998823375E1,3.143979790E1,3.155507947E2,3.325727210E2,3.908664239E0,2.647462411E2,1.474806211E0,4.082789066E0,3.000000000E0,-1.000000000E0
1.960969880E2,2.998823301E1,3.143975954E1,3.154155990E2,3.324375070E2,3.759541552E0,2.649451740E2,1.478404342E0,4.042667205E0,3.000000000E0,-1.000000000E0
1.970969877E2,2.998822973E1,3.143972237E1,3.154911033E2,3.325129984E2,3.642721036E0,2.649592397E2,1.482360074E0,4.006342170E0,3.000000000E0,-1.000000000E0
1.980969872E2,2.998822646E1,3.143968147E1,3.150972605E2,3.321191408E2,3.701878406E0,2.650881040E2,1.485694588E0,3.906025062E0,3.000000000E0,-1.000000000E0
1.990969862E2,2.998821925E1,3.143964786E1,3.156859806E2,3.327078571E2,3.627915761E0,2.637896973E2,1.489339476E0,3.873749811E0,3.000000000E0,-1.000000000E0
2.000969864E2,2.998821499E1,3.143961034E1,3.158396552E2,3.328615205E2,3.680267263E0,2.638200711E2,1.493102158E0,3.780062296E0,3.000000000E0,-1.000000000E0
2.010969864E2,2.998821262E1,3.143957137E1,3.156037310E2,3.326255808E2,3.784175006E0,2.645806098E2,1.496942205E0,3.691059220E0,3.000000000E0,-1.000000000E0
2.020969850E2,2.998821031E1,3.143953158E1,3.158209020E2,3.328427357E2,3.723853048E0,2.643846699E2,1.500979998E0,3.624847424E0,3.000000000E0,-1.000000000E0
2.030969850E2,2.998820816E1,3.143948973E1,3.156000144E2,3.326218308E2,3.750198186E0,2.646992662E2,1.504642194E0,3.543605048E0,3.000000000E0,-1.000000000E0
2.040969850E2,2.998820510E1,3.143945187E1,3.159161042E2,3.329379069E2,3.693741250E0,2.645162233E2,1.508589988E0,3.466424817E0,3.000000000E0,-1.000000000E0
2.050969849E2,2.998820242E1,3.143941100E1,3.156933118E2,3.327150985E2,3.697196920E0,2.648157595E2,1.512288030E0,3.393103576E0,3.000000000E0,-1.000000000E0
2.060969843E2,2.998820022E1,3.143937268E1,3.159453916E2,3.329671629E2,3.649789140E0,2.650035736E2,1.516595599E0,3.352923569E0,3.000000000E0,-1.000000000E0
2.070969838E2,2.998819998E1,3.143932796E1,3.158468137E2,3.328685626E2,3.734506743E0,2.669718875E2,1.520479693E0,3.315380124E0,3.000000000E0,-1.000000000E0
2.080969832E2,2.998819773E1,3.143928771E1,3.154372974E2,3.324590298E2,3.695376369E0,2.673370645E2,1.524171645E0,3.359777592E0,3.000000000E0,-1.000000000E0
2.090969826E2,2.998819624E1,3.143924942E1,3.154665817E2,3.324882973E2,3.732620688E0,2.679354816E2,1.527648135E0,3.291788710E0,3.000000000E0,-1.000000000E0
2.100969822E2,2.998819404E1,3.143921341E1,3.157625899E2,3.327842912E2,3.688132720E0,2.677974689E2,1.531604668E0,3.299850906E0,3.000000000E0,-1.000000000E0
2.110969818E2,2.998819309E1,3.143917234E1,3.157210632E2,3.327427452E2,3.735489289E0,2.685134605E2,1.535296620E0,3.253327559E0,3.000000000E0,-1.000000000E0
2.120969819E2,2.998819186E1,3.143913403E1,3.158885827E2,3.329102474E2,3.702950439E0,2.687695475E2,1.538848321E0,3.190661177E0,3.000000000E0,-1.000000000E0
2.130969816E2,2.998819256E1,3.143909716E1,3.161759715E2,3.331976161E2,3.645250767E0,2.697514159E2,1.542595461E0,3.131128104E0,3.000000000E0,-1.000000000E0
2.140969805E2,2.998819180E1,3.143905827E1,3.159789935E2,3.330006195E2,3.680894479E0,2.706669634E2,1.546185642E0,3.085550863E0,3.000000000E0,-1.000000000E0
2.150969809E2,2.998819413E1,3.143902109E1,3.162027773E2,3.332243800E2,3.688310501E0,2.719472096E2,1.549544061E0,3.031273343E0,3.000000000E0,-1.000000000E0
2.160969813E2,2.998819622E1,3.143898630E1,3.163402687E2,3.333618496E2,3.701256564E0,2.731274620E2,1.553578645E0,3.002882493E0,3.000000000E0,-1.000000000E0
2.170969825E2,2.998819855E1,3.143894449E1,3.161389982E2,3.331605534E2,3.766418547E0,2.738174518E2,1.557042577E0,2.974190239E0,3.000000000E0,-1.000000000E0
2.180969825E2,2.998820184E1,3.143890873E1,3.163780102E2,3.333995410E2,3.708634879E0,2.738733588E2,1.560900482E0,3.018328633E0,3.000000000E0,-1.000000000E0
2.190969831E2,2.998820469E1,3.143886880E1,3.164180829E2,3.334395878E2,3.715445077E0,2.744815185E2,1.564488023E0,2.967412211E0,3.000000000E0,-1.000000000E0
2.200969839E2,2.998820913E1,3.143883191E1,3.165948579E2,3.336163357E2,3.684100949E0,2.753068384E2,1.568007088E0,2.951801748E0,3.000000000E0,-1.000000000E0
2.210969849E2,2.998821075E1,3.143879542E1,3.164920974E2,3.335135535E2,3.691500935E0,2.755349866E2,1.571700598E0,2.969025060E0,3.000000000E0,-1.000000000E0
2.220969852E2,2.998821362E1,3.143875721E1,3.164591703E2,3.334806014E2,3.740867440E0,2.757558648E2,1.575596491E0,2.964648350E0,3.000000000E0,-1.000000000E0
2.230969847E2,2.998821649E1,3.143871689E1,3.163051949E2,3.333266000E2,3.865864859E0,2.754952059E2,1.579152043E0,2.916415947E0,3.000000000E0,-1.000000000E0
2.240969858E2,2.998821926E1,3.143868011E1,3.165748325E2,3.335962137E2,3.769138288E0,2.756098974E2,1.582773790E0,2.870595126E0,3.000000000E0,-1.000000000E0
2.250969853E2,2.998822271E1,3.143864272E1,3.164255896E2,3.334469451E2,3.762675444E0,2.756475248E2,1.586029218E0,2.860366490E0,3.000000000E0,-1.000000000E0
2.260969864E2,2.998822466E1,3.143860899E1,3.165989459E2,3.336202805E2,3.467133604E0,2.750790193E2,1.589330417E0,2.817348139E0,3.000000000E0,-1.000000000E0
2.270969865E2,2.998823043E1,3.143857537E1,3.164228373E2,3.334441440E2,3.249147912E0,2.766549625E2,1.592341371E0,2.841964553E0,3.000000000E0,-1.000000000E0
2.280969875E2,2.998823208E1,3.143854417E1,3.165131794E2,3.335344669E2,3.056249903E0,2.754361695E2,1.595047296E0,2.799866345E0,3.000000000E0,-1.000000000E0
2.290969868E2,2.998823134E1,3.143851608E1,3.165884981E2,3.336097727E2,2.815587137E0,2.733056553E2,1.597987245E0,2.824129634E0,3.000000000E0,-1.000000000E0
2.300969871E2,2.998822696E1,3.143848598E1,3.165068669E2,3.335281342E2,2.765353398E0,2.679259211E2,1.600987733E0,2.892764397E0,3.000000000E0,-1.000000000E0
2.310969868E2,2.998821674E1,3.143845715E1,3.166666881E2,3.336879599E2,2.928276965E0,2.570267431E2,1.604379452E0,2.848126165E0,3.000000000E0,-1.000000000E0
2.320969870E2,2.998819877E1,3.143842868E1,3.164038296E2,3.334251203E2,3.160769362E0,2.443050998E2,1.607943509E0,2.839046850E0,3.000000000E0,-1.000000000E0
2.330969869E2,2.998817275E1,3.143840709E1,3.166800774E2,3.337014057E2,3.307730484E0,2.286459031E2,1.611760457E0,2.836681914E0,3.000000000E0,-1.000000000E0
2.340969876E2,2.998814347E1,3.143838639E1,3.161932721E2,3.332146445E2,3.574429980E0,2.164035025E2,1.615459663E0,2.820393061E0,3.000000000E0,-1.000000000E0
2.350969872E2,2.998811211E1,3.143837357E1,3.162669863E2,3.332884109E2,3.646666370E0,2.074681894E2,1.619667621E0,2.918461106E0,3.000000000E0,-1.000000000E0
2.360969877E2,2.998807607E1,3.143836024E1,3.158398148E2,3.328612999E2,3.929865429E0,2.008172173E2,1.624023019E0,2.872538024E0,3.000000000E0,-1.000000000E0
2.370969877E2,2.998803700E1,3.143835708E1,3.157792610E2,3.328008175E2,4.067472471E0,1.911411185E2,1.628336355E0,2.828911103E0,3.000000000E0,-1.000000000E0
2.380969870E2,2.998799823E1,3.143835555E1,3.155223894E2,3.325440176E2,4.214539945E0,1.851023060E2,1.632561357E0,2.787465527E0,3.000000000E0,-1.000000000E0
2.390969868E2,2.998796029E1,3.143835785E1,3.152038087E2,3.322255090E2,4.289444343E0,1.820292006E2,1.637203529E0,2.800904324E0,3.000000000E0,-1.000000000E0
2.400969872E2,2.998791854E1,3.143835707E1,3.148928717E2,3.319146496E2,4.485500378E0,1.815509728E2,1.641742970E0,2.763830237E0,3.000000000E0,-1.000000000E0
2.410969874E2,2.998787772E1,3.143835685E1,3.148006734E2,3.318225276E2,4.527936846E0,1.807155245E2,1.646289096E0,2.790986522E0,3.000000000E0,-1.000000000E0
2.420969871E2,2.998783684E1,3.143835690E1,3.145113810E2,3.315333117E2,4.574027338E0,1.808580902E2,1.650701757E0,2.837379038E0,3.000000000E0,-1.000000000E0
2.430969864E2,2.998779715E1,3.143835691E1,3.142301213E2,3.312521261E2,4.472088030E0,1.811157859E2,1.655001747E0,2.868554389E0,3.000000000E0,-1.000000000E0
2.440969870E2,2.998775855E1,3.143835430E1,3.138199006E2,3.308419762E2,4.301137829E0,1.818602084E2,1.659048024E0,2.875000034E0,3.000000000E0,-1.000000000E0
2.450969859E2,2.998772221E1,3.143835208E1,3.134799232E2,3.305020657E2,4.078399165E0,1.824998291E2,1.662670653E0,2.840772215E0,3.000000000E0,-1.000000000E0
2.460969869E2,2.998768965E1,3.143835073E1,3.134619046E2,3.304841072E2,3.725102696E0,1.826298502E2,1.665811826E0,2.870967588E0,3.000000000E0,-1.000000000E0
2.470969859E2,2.998766149E1,3.143834819E1,3.129238616E2,3.299461155E2,3.250273573E0,1.828007625E2,1.668344699E0,2.827419215E0,3.000000000E0,-1.000000000E0
2.480969864E2,2.998763872E1,3.143834722E1,3.130587204E2,3.300810164E2,2.772991283E0,1.830230997E2,1.670451499E0,2.921016707E0,3.000000000E0,-1.000000000E0
2.490969857E2,2.998761984E1,3.143834551E1,3.130335241E2,3.300558546E2,2.265019466E0,1.830725390E2,1.671835105E0,2.930023908E0,3.000000000E0,-1.000000000E0
2.500969858E2,2.998760754E1,3.143834330E1,3.126528028E2,3.296751551E2,1.660952237E0,1.843453451E2,1.672733580E0,2.923097324E0,3.000000000E0,-1.000000000E0
2.510969855E2,2.998759948E1,3.143834267E1,3.129826464E2,3.300050134E2,1.167252860E0,1.837512219E2,1.673637325E0,2.894951056E0,3.000000000E0,-1.000000000E0
2.520969858E2,2.998759257E1,3.143833773E1,3.127173024E2,3.297396799E2,1.238286532E0,1.854711029E2,1.674672451E0,2.873369355E0,3.000000000E0,-1.000000000E0
2.530969855E2,2.998758364E1,3.143834076E1,3.126678018E2,3.296901975E2,9.526447240E-1,1.821495726E2,1.675126524E0,2.830321348E0,3.000000000E0,-1.000000000E0
2.540969892E2,2.998757980E1,3.143834239E1,3.129433034E2,3.299657071E2,6.496438169E-1,1.801710996E2,1.677041203E0,2.788805284E0,3.000000000E0,-1.000000000E0
2.550969850E2,2.998756261E1,3.143834336E1,3.126216187E2,3.296440551E2,1.596395271E0,1.800268383E2,1.679875125E0,2.777948910E0,3.000000000E0,-1.000000000E0
2.560969850E2,2.998753719E1,3.143834562E1,3.124351643E2,3.294576493E2,2.429066447E0,1.791996695E2,1.683020407E0,2.739051450E0,3.000000000E0,-1.000000000E0
2.570969851E2,2.998750899E1,3.143834816E1,3.124239221E2,3.294464612E2,2.865383250E0,1.773159401E2,1.686177451E0,2.702098873E0,3.000000000E0,-1.000000000E0
2.580969841E2,2.998748067E1,3.143835040E1,3.122545827E2,3.292771758E2,2.979184718E0,1.759933899E2,1.689050764E0,2.698573172E0,3.000000000E0,-1.000000000E0
2.590970148E2,2.998745497E1,3.143835348E1,3.122162877E2,3.292389305E2,2.886109127E0,1.757866538E2,1.691817217E0,2.663644511E0,3.000000000E0,-1.000000000E0
2.600970140E2,2.998743014E1,3.143835541E1,3.121476372E2,3.291703273E2,2.837086714E0,1.763707211E2,1.694609806E0,2.630462288E0,3.000000000E0,-1.000000000E0
2.610970155E2,2.998740506E1,3.143835696E1,3.120384050E2,3.290611429E2,2.777573709E0,1.774153228E2,1.697228839E0,2.598939172E0,3.000000000E0,-1.000000000E0
2.620970187E2,2.998738159E1,3.143835916E1,3.119676610E2,3.289904438E2,2.642522821E0,1.776485902E2,1.699998258E0,2.568992210E0,3.000000000E0,-1.000000000E0
2.630970184E2,2.998735671E1,3.143836051E1,3.118473630E2,3.288701931E2,2.677221637E0,1.785286680E2,1.702342739E0,2.577189166E0,3.000000000E0,-1.000000000E0
2.640970173E2,2.998733564E1,3.143836154E1,3.116524240E2,3.286752939E2,2.531560845E0,1.793548754E2,1.704798493E0,2.611013418E0,3.000000000E0,-1.000000000E0
2.650970136E2,2.998731358E1,3.143836058E1,3.115317896E2,3.285547003E2,2.475459192E0,1.801088146E2,1.707212316E0,2.650052390E0,3.000000000E0,-1.000000000E0
2.660970162E2,2.998729191E1,3.143835892E1,3.114016289E2,3.284245793E2,2.399122046E0,1.810003494E2,1.709541498E0,2.644341510E0,3.000000000E0,-1.000000000E0
2.670970181E2,2.998727098E1,3.143835806E1,3.113638712E2,3.283868602E2,2.351376189E0,1.813596835E2,1.712024460E0,2.716152483E0,3.000000000E0,-1.000000000E0
2.680970244E2,2.998724868E1,3.143835676E1,3.110487493E2,3.280717793E2,2.368466434E0,1.819315710E2,1.714279012E0,2.763341337E0,3.000000000E0,-1.000000000E0
2.690970200E2,2.998722843E1,3.143835563E1,3.112683928E2,3.282914601E2,2.368709720E0,1.813306704E2,1.717022676E0,2.725174273E0,3.000000000E0,-1.000000000E0
2.700970186E2,2.998720379E1,3.143835400E1,3.107249539E2,3.277480665E2,2.563331928E0,1.820182106E2,1.719351566E0,2.688915555E0,3.000000000E0,-1.000000000E0
2.710970206E2,2.998718285E1,3.143835447E1,3.105396890E2,3.275628410E2,2.386493860E0,1.804305303E2,1.722495046E0,2.673123018E0,3.000000000E0,-1.000000000E0
2.720970128E2,2.998715499E1,3.143836000E1,3.104837587E2,3.275069656E2,2.863944550E0,1.775298640E2,1.725169817E0,2.639466863E0,3.000000000E0,-1.000000000E0
2.730970104E2,2.998713118E1,3.143836390E1,3.105823276E2,3.276055810E2,2.723352508E0,1.762834109E2,1.727850708E0,2.624738876E0,3.000000000E0,-1.000000000E0
2.740970103E2,2.998710723E1,3.143836069E1,3.102437628E2,3.272670593E2,2.618123976E0,1.810989360E2,1.729994143E0,2.603457462E0,3.000000000E0,-1.000000000E0
2.750970093E2,2.998708826E1,3.143835674E1,3.102480057E2,3.272713357E2,2.252884573E0,1.870966017E2,1.731812833E0,2.622564928E0,3.000000000E0,-1.000000000E0
2.760970083E2,2.998707299E1,3.143834996E1,3.100541515E2,3.270775065E2,1.824629613E0,1.916919046E2,1.733003001E0,2.591436690E0,3.000000000E0,-1.000000000E0
2.770970082E2,2.998706258E1,3.143834711E1,3.099035980E2,3.269269711E2,1.313380523E0,1.937554625E2,1.733911918E0,2.639726122E0,3.000000000E0,-1.000000000E0
2.780970075E2,2.998705446E1,3.143834595E1,3.098978756E2,3.269212632E2,1.082143950E0,1.937554618E2,1.735284951E0,2.679778639E0,3.000000000E0,-1.000000000E0
2.790970074E2,2.998704255E1,3.143834220E1,3.098228100E2,3.268462180E2,1.249602355E0,1.937554599E2,1.736678023E0,2.734351181E0,3.000000000E0,-1.000000000E0
2.800970062E2,2.998703037E1,3.143833884E1,3.097435440E2,3.267669731E2,1.351917812E0,1.937554583E2,1.738283021E0,2.705543339E0,3.000000000E0,-1.000000000E0
2.810970064E2,2.998701609E1,3.143833635E1,3.096591620E2,3.266826164E2,1.513215081E0,1.937554569E2,1.740360675E0,2.670266171E0,3.000000000E0,-1.000000000E0
2.820970055E2,2.998699784E1,3.143833176E1,3.095195702E2,3.265430564E2,2.084403477E0,1.904650325E2,1.743591260E0,2.650509406E0,3.000000000E0,-1.000000000E0
2.830970056E2,2.998696896E1,3.143832811E1,3.094247268E2,3.264482651E2,3.011018080E0,1.865237091E2,1.747628701E0,2.691173940E0,3.000000000E0,-1.000000000E0
2.840970043E2,2.998693281E1,3.143832412E1,3.093042719E2,3.263278757E2,3.781828145E0,1.854826392E2,1.751959275E0,2.668636749E0,3.000000000E0,-1.000000000E0
2.850970047E2,2.998689390E1,3.143832231E1,3.091470830E2,3.261707587E2,4.101054099E0,1.850588529E2,1.756316835E0,2.743059601E0,3.000000000E0,-1.000000000E0
2.860970036E2,2.998685492E1,3.143831765E1,3.089204384E2,3.259441845E2,4.243763134E0,1.856803060E2,1.760657904E0,2.743977476E0,3.000000000E0,-1.000000000E0
2.870970038E2,2.998681672E1,3.143830836E1,3.086930385E2,3.257168513E2,4.301548766E0,1.876169863E2,1.764964760E0,2.711301499E0,3.000000000E0,-1.000000000E0
2.880970029E2,2.998677915E1,3.143829746E1,3.084905288E2,3.255144063E2,4.309362338E0,1.905086482E2,1.769252232E0,2.708464234E0,3.000000000E0,-1.000000000E0
2.890970025E2,2.998674273E1,3.143828285E1,3.083115566E2,3.253354947E2,4.309849676E0,1.940681447E2,1.773497773E0,2.753222015E0,3.000000000E0,-1.000000000E0
2.900970021E2,2.998670585E1,3.143827143E1,3.085319502E2,3.255559514E2,4.280352406E0,1.961152310E2,1.777861380E0,2.814176266E0,3.000000000E0,-1.000000000E0
2.910970019E2,2.998666825E1,3.143825847E1,3.085549553E2,3.255790202E2,4.326739268E0,1.979343249E2,1.782346349E0,2.784802226E0,3.000000000E0,-1.000000000E0
2.920970016E2,2.998663061E1,3.143824174E1,3.083681106E2,3.253922373E2,4.369735220E0,1.991025088E2,1.786773289E0,2.829743726E0,3.000000000E0,-1.000000000E0
2.930970017E2,2.998659386E1,3.143822404E1,3.080620103E2,3.250861966E2,4.398758943E0,1.997986791E2,1.791153019E0,2.858972776E0,3.000000000E0,-1.000000000E0
2.940970010E2,2.998655719E1,3.143820745E1,3.078744114E2,3.248986578E2,4.401298539E0,1.999890912E2,1.795673005E0,2.816024140E0,3.000000000E0,-1.000000000E0
2.950970010E2,2.998651841E1,3.143819339E1,3.079679826E2,3.249922943E2,4.417478576E0,1.995848197E2,1.800422094E0,2.982122257E0,3.000000000E0,-1.000000000E0
2.960970005E2,2.998647753E1,3.143817911E1,3.079559844E2,3.249803653E2,4.465961167E0,1.986016703E2,1.805018477E0,2.952955187E0,3.000000000E0,-1.000000000E0
2.970970004E2,2.998643813E1,3.143816469E1,3.078357188E2,3.248601660E2,4.455592560E0,1.981468517E2,1.809796737E0,3.164107868E0,3.000000000E0,-1.000000000E0
2.980969995E2,2.998639623E1,3.143815363E1,3.078125027E2,3.248370225E2,4.530839789E0,1.974074368E2,1.814377327E0,3.179867274E0,3.000000000E0,-1.000000000E0
2.990969996E2,2.998635656E1,3.143814083E1,3.077328150E2,3.247574024E2,4.594482419E0,1.974568356E2,1.818924222E0,3.202229925E0,3.000000000E0,-1.000000000E0
3.000969993E2,2.998631775E1,3.143812597E1,3.076375602E2,3.246622126E2,4.597923461E0,1.977345345E2,1.823017884E0,3.201989378E0,3.000000000E0,-1.000000000E0
3.010969993E2,2.998628278E1,3.143811267E1,3.075171198E2,3.245418308E2,4.343544064E0,1.979005032E2,1.826719144E0,3.324152014E0,3.000000000E0,-1.000000000E0
3.020969994E2,2.998625097E1,3.143810136E1,3.073914934E2,3.244162581E2,3.914977213E0,1.974201935E2,1.829810519E0,3.552790560E0,3.000000000E0,-1.000000000E0
3.030969981E2,2.998622403E1,3.143809345E1,3.072772158E2,3.243020268E2,3.310079413E0,1.961889061E2,1.832611312E0,3.684049555E0,3.000000000E0,-1.000000000E0
3.040969979E2,2.998619939E1,3.143808742E1,3.071161990E2,3.241410530E2,2.818520810E0,1.946961741E2,1.834486909E0,3.668644730E0,3.000000000E0,-1.000000000E0
3.050969977E2,2.998618274E1,3.143808426E1,3.070988444E2,3.241237279E2,2.104522003E0,1.932290348E2,1.835617679E0,3.679978612E0,3.000000000E0,-1.000000000E0
3.060969973E2,2.998617415E1,3.143807798E1,3.069411291E2,3.239660254E2,1.586389166E0,1.925795680E2,1.836628623E0,3.770060145E0,3.000000000E0,-1.000000000E0
3.070969975E2,2.998616570E1,3.143807409E1,3.067461092E2,3.237710194E2,1.266100330E0,1.919704902E2,1.837598615E0,3.715497336E0,3.000000000E0,-1.000000000E0
3.080969975E2,2.998615714E1,3.143807218E1,3.065484806E2,3.235734058E2,9.602047866E-1,1.919704892E2,1.838233206E0,3.638168476E0,3.000000000E0,-1.000000000E0
3.090969973E2,2.998615170E1,3.143807020E1,3.064789448E2,3.235038791E2,8.349489021E-1,1.919704882E2,1.839046862E0,3.697026501E0,3.000000000E0,-1.000000000E0
3.100969968E2,2.998614493E1,3.143806697E1,3.063954094E2,3.234203547E2,1.019787566E0,1.919704866E2,1.839905575E0,3.677774222E0,3.000000000E0,-1.000000000E0
3.110969962E2,2.998613743E1,3.143806487E1,3.063193668E2,3.233443251E2,8.174964971E-1,1.919704855E2,1.841046565E0,3.619660637E0,3.000000000E0,-1.000000000E0
3.120969965E2,2.998612756E1,3.143806163E1,3.061701617E2,3.231951367E2,1.303589733E0,1.919704839E2,1.843095047E0,3.596254082E0,3.000000000E0,-1.000000000E0
3.130969958E2,2.998610914E1,3.143806157E1,3.059971124E2,3.230221219E2,2.013939445E0,1.846907605E2,1.846001710E0,3.516441369E0,3.000000000E0,-1.000000000E0
3.140969962E2,2.998608428E1,3.143807091E1,3.057846974E2,3.228097582E2,2.796287911E0,1.667517786E2,1.849620387E0,3.515561943E0,3.000000000E0,-1.000000000E0
3.150969955E2,2.998605533E1,3.143808808E1,3.055292241E2,3.225543478E2,3.274607798E0,1.568991552E2,1.853182500E0,3.564779240E0,3.000000000E0,-1.000000000E0
3.160969956E2,2.998603463E1,3.143811630E1,3.053821716E2,3.224073484E2,3.526733263E0,1.418892368E2,1.856826527E0,3.538704347E0,3.000000000E0,-1.000000000E0
