"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
8.353856003E1,2.998701024E1,3.144135624E1,3.078805868E2,3.249055968E2,0.000000000E0,NaN,5.717198403E-2,4.821066861E0,3.252975769E0,-1.000000000E0
8.453855681E1,2.998701024E1,3.144135624E1,3.078805868E2,3.249055968E2,0.000000000E0,NaN,5.717198403E-2,4.821787678E0,3.251907228E0,-1.000000000E0
8.553855360E1,2.998701024E1,3.144135624E1,3.078805868E2,3.249055968E2,0.000000000E0,NaN,5.717198403E-2,4.821736469E0,3.251983157E0,-1.000000000E0
8.653854930E1,2.998701024E1,3.144135624E1,3.078805868E2,3.249055968E2,0.000000000E0,NaN,6.031348368E-2,4.822429636E0,3.250955158E0,-1.000000000E0
8.753854644E1,2.998703828E1,3.144136020E1,3.076109530E2,3.246359126E2,4.469126166E-2,NaN,6.050026741E-2,4.823459614E0,3.249426778E0,-1.000000000E0
8.853854263E1,2.998703670E1,3.144135955E1,3.076219046E2,3.246468668E2,8.598993289E-2,NaN,6.130084532E-2,4.825953107E0,3.245722360E0,-1.000000000E0
8.953853917E1,2.998703017E1,3.144135605E1,3.076275234E2,3.246524961E2,1.459669468E-1,NaN,6.208057396E-2,4.838550765E0,3.226912383E0,-1.000000000E0
9.053853536E1,2.998702327E1,3.144135751E1,3.076197912E2,3.246447775E2,3.044288225E-1,NaN,6.226099675E-2,4.849642378E0,3.210218970E0,-1.000000000E0
9.153853166E1,2.998702169E1,3.144135712E1,3.076015329E2,3.246265219E2,4.495410612E-1,NaN,6.229093091E-2,4.858561875E0,3.196703543E0,-1.000000000E0
9.253852832E1,2.998702142E1,3.144135715E1,3.075266027E2,3.245515922E2,3.917615912E-1,NaN,6.407308308E-2,4.868408857E0,3.181687011E0,-1.000000000E0
9.353852534E1,2.998703064E1,3.144134201E1,3.071781717E2,3.242031363E2,1.044768033E0,2.531520589E2,6.415364494E-2,4.877381512E0,3.167915185E0,-1.000000000E0
9.453852141E1,2.998702996E1,3.144134229E1,3.070067887E2,3.240317547E2,9.441731521E-1,2.010286033E2,6.443072313E-2,4.880597112E0,3.162958878E0,-1.000000000E0
9.553851843E1,2.998702972E1,3.144133942E1,3.067406376E2,3.237656026E2,1.047991544E0,2.032966837E2,6.480402205E-2,4.880901485E0,3.162489166E0,-1.000000000E0
9.653851402E1,2.998703135E1,3.144134281E1,3.062563654E2,3.232813291E2,7.325216715E-1,1.797126574E2,6.583681165E-2,4.882805921E0,3.159547970E0,-1.000000000E0
9.753851068E1,2.998702421E1,3.144133595E1,3.062073151E2,3.232322886E2,1.081801338E0,2.052251634E2,6.628859584E-2,4.887672621E0,3.152014178E0,-1.000000000E0
9.853850782E1,2.998702015E1,3.144133580E1,3.060697479E2,3.230947289E2,1.022513094E0,2.031363032E2,6.818862856E-2,4.893901098E0,3.142334973E0,-1.000000000E0
