_id,carId,latitude,longitude,altitude,speed,date,timestamp,__v
681c91fefd0a9fdb812b61bb,67f99df356e86a8f862ba7e3,29.9867811,31.4425416,330,12.52,2025-08-05T11:14:04.000Z,2025-05-08T11:14:06.021Z,0
681c91fffd0a9fdb812b61bf,67f99df356e86a8f862ba7e3,29.9867595,31.4425131,330,12.1,2025-08-05T11:14:05.000Z,2025-05-08T11:14:07.257Z,0
681c9200fd0a9fdb812b61c3,67f99df356e86a8f862ba7e3,29.9867366,31.4424838,329,14.31,2025-08-05T11:14:06.000Z,2025-05-08T11:14:08.039Z,0
681c9201fd0a9fdb812b61c7,67f99df356e86a8f862ba7e3,29.9867108,31.4424516,329,14.65,2025-08-05T11:14:07.000Z,2025-05-08T11:14:09.042Z,0
681c9202fd0a9fdb812b61cb,67f99df356e86a8f862ba7e3,29.9866858,31.4424193,329,14.58,2025-08-05T11:14:08.000Z,2025-05-08T11:14:10.058Z,0
681c9203fd0a9fdb812b61cf,67f99df356e86a8f862ba7e3,29.986661,31.4423847,329,15.26,2025-08-05T11:14:09.000Z,2025-05-08T11:14:11.054Z,0
681c9204fd0a9fdb812b61d3,67f99df356e86a8f862ba7e3,29.986636,31.4423501,329,14.83,2025-08-05T11:14:10.000Z,2025-05-08T11:14:12.076Z,0
681c9205fd0a9fdb812b61d7,67f99df356e86a8f862ba7e3,29.9866112,31.4423191,329,13.58,2025-08-05T11:14:11.000Z,2025-05-08T11:14:13.087Z,0
681c9206fd0a9fdb812b61db,67f99df356e86a8f862ba7e3,29.986586,31.4422902,328,14.25,2025-08-05T11:14:12.000Z,2025-05-08T11:14:14.021Z,0
681c9207fd0a9fdb812b61df,67f99df356e86a8f862ba7e3,29.9865576,31.4422617,328,14.93,2025-08-05T11:14:13.000Z,2025-05-08T11:14:15.085Z,0
681c9208fd0a9fdb812b61e3,67f99df356e86a8f862ba7e3,29.9865267,31.4422356,327,14.51,2025-08-05T11:14:14.000Z,2025-05-08T11:14:16.108Z,0
681c9209fd0a9fdb812b61e7,67f99df356e86a8f862ba7e3,29.9864931,31.4422109,327,15.36,2025-08-05T11:14:15.000Z,2025-05-08T11:14:17.094Z,0
681c920afd0a9fdb812b61eb,67f99df356e86a8f862ba7e3,29.9864575,31.4421885,327,15.19,2025-08-05T11:14:16.000Z,2025-05-08T11:14:18.117Z,0
681c920bfd0a9fdb812b61ef,67f99df356e86a8f862ba7e3,29.9864215,31.4421681,326,14.82,2025-08-05T11:14:17.000Z,2025-05-08T11:14:19.041Z,0
681c920cfd0a9fdb812b61f3,67f99df356e86a8f862ba7e3,29.9863852,31.4421491,326,14.76,2025-08-05T11:14:18.000Z,2025-05-08T11:14:20.141Z,0
681c920dfd0a9fdb812b61f7,67f99df356e86a8f862ba7e3,29.9863508,31.4421308,326,14.25,2025-08-05T11:14:19.000Z,2025-05-08T11:14:21.050Z,0
681c920efd0a9fdb812b61fb,67f99df356e86a8f862ba7e3,29.9863176,31.4421146,326,14.39,2025-08-05T11:14:20.000Z,2025-05-08T11:14:22.065Z,0
681c920ffd0a9fdb812b61ff,67f99df356e86a8f862ba7e3,29.9862824,31.4420989,326,14.76,2025-08-05T11:14:21.000Z,2025-05-08T11:14:23.158Z,0
681c9210fd0a9fdb812b6203,67f99df356e86a8f862ba7e3,29.9862457,31.442085,326,14.62,2025-08-05T11:14:22.000Z,2025-05-08T11:14:24.106Z,0
681c9211fd0a9fdb812b6207,67f99df356e86a8f862ba7e3,29.9862109,31.4420742,325,13.76,2025-08-05T11:14:23.000Z,2025-05-08T11:14:25.081Z,0
681c9212fd0a9fdb812b620b,67f99df356e86a8f862ba7e3,29.9861788,31.4420649,325,12.84,2025-08-05T11:14:24.000Z,2025-05-08T11:14:26.106Z,0
681c9213fd0a9fdb812b620f,67f99df356e86a8f862ba7e3,29.98615,31.442055,325,12.26,2025-08-05T11:14:25.000Z,2025-05-08T11:14:27.085Z,0
681c9214fd0a9fdb812b6213,67f99df356e86a8f862ba7e3,29.9861241,31.4420429,325,11.62,2025-08-05T11:14:26.000Z,2025-05-08T11:14:28.089Z,0
681c9215fd0a9fdb812b6217,67f99df356e86a8f862ba7e3,29.9860998,31.4420267,324,11.4,2025-08-05T11:14:27.000Z,2025-05-08T11:14:29.031Z,0
681c9216fd0a9fdb812b621b,67f99df356e86a8f862ba7e3,29.9860769,31.4420071,324,11.02,2025-08-05T11:14:28.000Z,2025-05-08T11:14:30.147Z,0
681c9217fd0a9fdb812b621f,67f99df356e86a8f862ba7e3,29.9860572,31.4419865,325,9.01,2025-08-05T11:14:29.000Z,2025-05-08T11:14:31.160Z,0
681c9218fd0a9fdb812b6223,67f99df356e86a8f862ba7e3,29.9860453,31.4419708,324,5.53,2025-08-05T11:14:30.000Z,2025-05-08T11:14:32.050Z,0
681c9219fd0a9fdb812b6227,67f99df356e86a8f862ba7e3,29.986039,31.4419602,324,4.19,2025-08-05T11:14:31.000Z,2025-05-08T11:14:33.014Z,0
681c921afd0a9fdb812b622b,67f99df356e86a8f862ba7e3,29.9860332,31.441951,324,4.28,2025-08-05T11:14:32.000Z,2025-05-08T11:14:34.045Z,0
681c921bfd0a9fdb812b622f,67f99df356e86a8f862ba7e3,29.9860267,31.4419418,324,4.32,2025-08-05T11:14:33.000Z,2025-05-08T11:14:35.217Z,0
681c921cfd0a9fdb812b6233,67f99df356e86a8f862ba7e3,29.9860195,31.4419291,324,5.92,2025-08-05T11:14:34.000Z,2025-05-08T11:14:36.147Z,0
681c921dfd0a9fdb812b6237,67f99df356e86a8f862ba7e3,29.986013,31.4419093,324,7.56,2025-08-05T11:14:35.000Z,2025-05-08T11:14:37.065Z,0
681c921efd0a9fdb812b623b,67f99df356e86a8f862ba7e3,29.9860084,31.4418809,323,10.72,2025-08-05T11:14:36.000Z,2025-05-08T11:14:38.277Z,0
681c921ffd0a9fdb812b623f,67f99df356e86a8f862ba7e3,29.9860062,31.4418451,323,11.86,2025-08-05T11:14:37.000Z,2025-05-08T11:14:39.159Z,0
681c9220fd0a9fdb812b6243,67f99df356e86a8f862ba7e3,29.9860075,31.4418094,324,11.67,2025-08-05T11:14:38.000Z,2025-05-08T11:14:40.172Z,0
681c9221fd0a9fdb812b6247,67f99df356e86a8f862ba7e3,29.9860112,31.4417739,324,11.91,2025-08-05T11:14:39.000Z,2025-05-08T11:14:41.027Z,0
681c9222fd0a9fdb812b624b,67f99df356e86a8f862ba7e3,29.9860157,31.441738,323,12.27,2025-08-05T11:14:40.000Z,2025-05-08T11:14:42.045Z,0
681c9223fd0a9fdb812b624f,67f99df356e86a8f862ba7e3,29.9860194,31.4417022,323,12.12,2025-08-05T11:14:41.000Z,2025-05-08T11:14:43.201Z,0
681c9224fd0a9fdb812b6253,67f99df356e86a8f862ba7e3,29.9860228,31.4416665,323,12.24,2025-08-05T11:14:42.000Z,2025-05-08T11:14:44.119Z,0
681c9225fd0a9fdb812b6257,67f99df356e86a8f862ba7e3,29.9860246,31.4416303,324,12.26,2025-08-05T11:14:43.000Z,2025-05-08T11:14:45.015Z,0
681c9226fd0a9fdb812b625b,67f99df356e86a8f862ba7e3,29.9860253,31.4415938,324,12.43,2025-08-05T11:14:44.000Z,2025-05-08T11:14:46.003Z,0
681c9227fd0a9fdb812b625f,67f99df356e86a8f862ba7e3,29.9860259,31.4415566,324,12.37,2025-08-05T11:14:45.000Z,2025-05-08T11:14:47.099Z,0
681c9228fd0a9fdb812b6263,67f99df356e86a8f862ba7e3,29.9860262,31.4415203,324,12.5,2025-08-05T11:14:46.000Z,2025-05-08T11:14:48.019Z,0
681c9229fd0a9fdb812b6267,67f99df356e86a8f862ba7e3,29.9860266,31.4414845,324,12.09,2025-08-05T11:14:47.000Z,2025-05-08T11:14:49.068Z,0
681c922afd0a9fdb812b626b,67f99df356e86a8f862ba7e3,29.986027,31.4414508,325,11.68,2025-08-05T11:14:48.000Z,2025-05-08T11:14:50.012Z,0
681c922bfd0a9fdb812b626f,67f99df356e86a8f862ba7e3,29.9860281,31.441422,324,9.73,2025-08-05T11:14:49.000Z,2025-05-08T11:14:51.192Z,0
681c922cfd0a9fdb812b6273,67f99df356e86a8f862ba7e3,29.9860291,31.4413916,324,11.29,2025-08-05T11:14:50.000Z,2025-05-08T11:14:52.312Z,0
681c922dfd0a9fdb812b6277,67f99df356e86a8f862ba7e3,29.9860296,31.4413555,324,12.17,2025-08-05T11:14:51.000Z,2025-05-08T11:14:53.016Z,0
681c922efd0a9fdb812b627b,67f99df356e86a8f862ba7e3,29.9860301,31.4413186,324,12.23,2025-08-05T11:14:52.000Z,2025-05-08T11:14:54.013Z,0
681c922ffd0a9fdb812b627f,67f99df356e86a8f862ba7e3,29.9860302,31.441283,324,12.51,2025-08-05T11:14:53.000Z,2025-05-08T11:14:55.187Z,0
681c9230fd0a9fdb812b6283,67f99df356e86a8f862ba7e3,29.9860285,31.4412493,324,11.58,2025-08-05T11:14:54.000Z,2025-05-08T11:14:56.308Z,0
681c9231fd0a9fdb812b6287,67f99df356e86a8f862ba7e3,29.9860265,31.4412174,324,11.88,2025-08-05T11:14:55.000Z,2025-05-08T11:14:57.024Z,0
681c9232fd0a9fdb812b628b,67f99df356e86a8f862ba7e3,29.9860247,31.4411833,324,12.3,2025-08-05T11:14:56.000Z,2025-05-08T11:14:58.012Z,0
681c9233fd0a9fdb812b628f,67f99df356e86a8f862ba7e3,29.9860244,31.4411484,324,11.96,2025-08-05T11:14:57.000Z,2025-05-08T11:14:59.174Z,0
681c9234fd0a9fdb812b6293,67f99df356e86a8f862ba7e3,29.9860248,31.4411123,324,12.31,2025-08-05T11:14:58.000Z,2025-05-08T11:15:00.067Z,0
681c9235fd0a9fdb812b6297,67f99df356e86a8f862ba7e3,29.986025,31.4410745,324,12.77,2025-08-05T11:14:59.000Z,2025-05-08T11:15:01.012Z,0
681c9236fd0a9fdb812b629b,67f99df356e86a8f862ba7e3,29.9860249,31.4410368,325,12.32,2025-08-05T11:15:00.000Z,2025-05-08T11:15:02.020Z,0
681c9237fd0a9fdb812b629f,67f99df356e86a8f862ba7e3,29.9860254,31.4409997,324,12.49,2025-08-05T11:15:01.000Z,2025-05-08T11:15:03.169Z,0
681c9238fd0a9fdb812b62a3,67f99df356e86a8f862ba7e3,29.9860265,31.4409635,324,12.74,2025-08-05T11:15:02.000Z,2025-05-08T11:15:04.192Z,0
681c9239fd0a9fdb812b62a7,67f99df356e86a8f862ba7e3,29.9860277,31.4409255,324,12.96,2025-08-05T11:15:03.000Z,2025-05-08T11:15:05.021Z,0
681c923afd0a9fdb812b62ab,67f99df356e86a8f862ba7e3,29.9860287,31.440888,324,12.07,2025-08-05T11:15:04.000Z,2025-05-08T11:15:06.036Z,0
681c923bfd0a9fdb812b62af,67f99df356e86a8f862ba7e3,29.9860283,31.4408508,325,12.38,2025-08-05T11:15:05.000Z,2025-05-08T11:15:07.066Z,0
681c923cfd0a9fdb812b62b3,67f99df356e86a8f862ba7e3,29.9860262,31.440814,325,12.03,2025-08-05T11:15:06.000Z,2025-05-08T11:15:08.128Z,0
681c923dfd0a9fdb812b62b7,67f99df356e86a8f862ba7e3,29.986022,31.4407781,324,12.31,2025-08-05T11:15:07.000Z,2025-05-08T11:15:09.004Z,0
681c923efd0a9fdb812b62bb,67f99df356e86a8f862ba7e3,29.986014,31.4407426,324,12.89,2025-08-05T11:15:08.000Z,2025-05-08T11:15:10.004Z,0
681c923ffd0a9fdb812b62bf,67f99df356e86a8f862ba7e3,29.9859996,31.4407077,325,13.89,2025-08-05T11:15:09.000Z,2025-05-08T11:15:11.153Z,0
681c9240fd0a9fdb812b62c3,67f99df356e86a8f862ba7e3,29.9859796,31.4406732,325,13.83,2025-08-05T11:15:10.000Z,2025-05-08T11:15:12.082Z,0
681c9240fd0a9fdb812b62c7,67f99df356e86a8f862ba7e3,29.9859559,31.4406419,324,14.15,2025-08-05T11:15:11.000Z,2025-05-08T11:15:12.991Z,0
681c9241fd0a9fdb812b62cb,67f99df356e86a8f862ba7e3,29.9859296,31.4406126,324,14.26,2025-08-05T11:15:12.000Z,2025-05-08T11:15:13.993Z,0
681c9243fd0a9fdb812b62cf,67f99df356e86a8f862ba7e3,29.985902,31.4405861,323,13.26,2025-08-05T11:15:13.000Z,2025-05-08T11:15:15.455Z,0
681c9244fd0a9fdb812b62d3,67f99df356e86a8f862ba7e3,29.9858761,31.4405633,322,12.22,2025-08-05T11:15:14.000Z,2025-05-08T11:15:16.229Z,0
681c9245fd0a9fdb812b62d7,67f99df356e86a8f862ba7e3,29.9858494,31.4405411,322,13.35,2025-08-05T11:15:15.000Z,2025-05-08T11:15:17.032Z,0
681c9245fd0a9fdb812b62db,67f99df356e86a8f862ba7e3,29.9858214,31.4405185,322,12.93,2025-08-05T11:15:16.000Z,2025-05-08T11:15:17.999Z,0
681c9247fd0a9fdb812b62df,67f99df356e86a8f862ba7e3,29.9857934,31.4404968,323,13.32,2025-08-05T11:15:17.000Z,2025-05-08T11:15:19.045Z,0
681c9248fd0a9fdb812b62e3,67f99df356e86a8f862ba7e3,29.9857645,31.4404736,323,13.71,2025-08-05T11:15:18.000Z,2025-05-08T11:15:20.166Z,0
681c9249fd0a9fdb812b62e7,67f99df356e86a8f862ba7e3,29.9857367,31.4404485,322,13.29,2025-08-05T11:15:19.000Z,2025-05-08T11:15:21.007Z,0
681c924afd0a9fdb812b62eb,67f99df356e86a8f862ba7e3,29.9857115,31.4404214,322,13.13,2025-08-05T11:15:20.000Z,2025-05-08T11:15:22.024Z,0
681c924bfd0a9fdb812b62ef,67f99df356e86a8f862ba7e3,29.9856878,31.4403924,322,13.39,2025-08-05T11:15:21.000Z,2025-05-08T11:15:23.342Z,0
681c924cfd0a9fdb812b62f3,67f99df356e86a8f862ba7e3,29.985666,31.4403605,322,13.35,2025-08-05T11:15:22.000Z,2025-05-08T11:15:24.165Z,0
681c924dfd0a9fdb812b62f7,67f99df356e86a8f862ba7e3,29.9856464,31.4403274,322,13.1,2025-08-05T11:15:23.000Z,2025-05-08T11:15:25.008Z,0
681c924dfd0a9fdb812b62fb,67f99df356e86a8f862ba7e3,29.9856304,31.4402933,322,12.89,2025-08-05T11:15:24.000Z,2025-05-08T11:15:25.999Z,0
681c924ffd0a9fdb812b62ff,67f99df356e86a8f862ba7e3,29.9856175,31.4402576,322,12.97,2025-08-05T11:15:25.000Z,2025-05-08T11:15:27.035Z,0
681c924ffd0a9fdb812b6303,67f99df356e86a8f862ba7e3,29.9856085,31.4402219,322,12.4,2025-08-05T11:15:26.000Z,2025-05-08T11:15:27.982Z,0
681c9250fd0a9fdb812b6307,67f99df356e86a8f862ba7e3,29.9856033,31.440186,323,12.22,2025-08-05T11:15:27.000Z,2025-05-08T11:15:28.998Z,0
681c9251fd0a9fdb812b630b,67f99df356e86a8f862ba7e3,29.9856014,31.4401507,323,12.02,2025-08-05T11:15:28.000Z,2025-05-08T11:15:29.997Z,0
681c9253fd0a9fdb812b630f,67f99df356e86a8f862ba7e3,29.9856023,31.4401137,322,12.54,2025-08-05T11:15:29.000Z,2025-05-08T11:15:31.223Z,0
681c9254fd0a9fdb812b6313,67f99df356e86a8f862ba7e3,29.9856058,31.4400755,322,12.63,2025-08-05T11:15:30.000Z,2025-05-08T11:15:32.050Z,0
681c9255fd0a9fdb812b6317,67f99df356e86a8f862ba7e3,29.9856107,31.4400372,323,12.98,2025-08-05T11:15:31.000Z,2025-05-08T11:15:33.001Z,0
681c9256fd0a9fdb812b631b,67f99df356e86a8f862ba7e3,29.9856167,31.4399992,323,12.73,2025-08-05T11:15:32.000Z,2025-05-08T11:15:34.009Z,0
681c9257fd0a9fdb812b631f,67f99df356e86a8f862ba7e3,29.9856255,31.4399613,323,12.82,2025-08-05T11:15:33.000Z,2025-05-08T11:15:35.162Z,0
681c9258fd0a9fdb812b6323,67f99df356e86a8f862ba7e3,29.9856368,31.4399247,323,12.36,2025-08-05T11:15:34.000Z,2025-05-08T11:15:36.005Z,0
681c9258fd0a9fdb812b6327,67f99df356e86a8f862ba7e3,29.9856509,31.4398901,323,12.82,2025-08-05T11:15:35.000Z,2025-05-08T11:15:36.998Z,0
681c925afd0a9fdb812b632b,67f99df356e86a8f862ba7e3,29.9856679,31.4398556,324,13.32,2025-08-05T11:15:36.000Z,2025-05-08T11:15:38.041Z,0
681c925bfd0a9fdb812b632f,67f99df356e86a8f862ba7e3,29.9856875,31.4398239,323,12.82,2025-08-05T11:15:37.000Z,2025-05-08T11:15:39.075Z,0
681c925cfd0a9fdb812b6333,67f99df356e86a8f862ba7e3,29.9857093,31.4397969,324,12.17,2025-08-05T11:15:38.000Z,2025-05-08T11:15:40.140Z,0
681c925dfd0a9fdb812b6337,67f99df356e86a8f862ba7e3,29.9857336,31.4397735,324,12.45,2025-08-05T11:15:39.000Z,2025-05-08T11:15:41.004Z,0
681c925efd0a9fdb812b633b,67f99df356e86a8f862ba7e3,29.9857611,31.4397509,323,12.85,2025-08-05T11:15:40.000Z,2025-05-08T11:15:42.019Z,0
681c925efd0a9fdb812b633f,67f99df356e86a8f862ba7e3,29.9857889,31.4397285,323,12.35,2025-08-05T11:15:41.000Z,2025-05-08T11:15:42.997Z,0
681c9260fd0a9fdb812b6343,67f99df356e86a8f862ba7e3,29.9858161,31.439708,324,12.1,2025-08-05T11:15:42.000Z,2025-05-08T11:15:44.002Z,0
681c9261fd0a9fdb812b6347,67f99df356e86a8f862ba7e3,29.9858445,31.4396896,323,12.67,2025-08-05T11:15:43.000Z,2025-05-08T11:15:45.002Z,0
681c9262fd0a9fdb812b634b,67f99df356e86a8f862ba7e3,29.9858739,31.4396732,324,12.13,2025-08-05T11:15:44.000Z,2025-05-08T11:15:46.010Z,0
681c9263fd0a9fdb812b634f,67f99df356e86a8f862ba7e3,29.9859038,31.4396609,324,12.2,2025-08-05T11:15:45.000Z,2025-05-08T11:15:47.340Z,0
681c9264fd0a9fdb812b6353,67f99df356e86a8f862ba7e3,29.9859349,31.4396502,324,12.41,2025-08-05T11:15:46.000Z,2025-05-08T11:15:48.120Z,0
681c9264fd0a9fdb812b6357,67f99df356e86a8f862ba7e3,29.9859665,31.4396424,324,11.98,2025-08-05T11:15:47.000Z,2025-05-08T11:15:48.998Z,0
681c9266fd0a9fdb812b635b,67f99df356e86a8f862ba7e3,29.9859989,31.4396372,324,12.27,2025-08-05T11:15:48.000Z,2025-05-08T11:15:50.040Z,0
681c9267fd0a9fdb812b635f,67f99df356e86a8f862ba7e3,29.9860321,31.4396323,324,12.55,2025-08-05T11:15:49.000Z,2025-05-08T11:15:51.303Z,0
681c9268fd0a9fdb812b6363,67f99df356e86a8f862ba7e3,29.9860634,31.4396234,323,12.51,2025-08-05T11:15:50.000Z,2025-05-08T11:15:52.121Z,0
681c9269fd0a9fdb812b6367,67f99df356e86a8f862ba7e3,29.98609,31.4396073,323,11.89,2025-08-05T11:15:51.000Z,2025-05-08T11:15:53.007Z,0
681c926afd0a9fdb812b636b,67f99df356e86a8f862ba7e3,29.9861084,31.439581,324,11.29,2025-08-05T11:15:52.000Z,2025-05-08T11:15:54.041Z,0
681c926bfd0a9fdb812b636f,67f99df356e86a8f862ba7e3,29.9861152,31.4395456,323,10.77,2025-08-05T11:15:53.000Z,2025-05-08T11:15:55.289Z,0
681c926cfd0a9fdb812b6373,67f99df356e86a8f862ba7e3,29.9861104,31.4395058,323,11.32,2025-08-05T11:15:54.000Z,2025-05-08T11:15:56.019Z,0
681c926dfd0a9fdb812b6377,67f99df356e86a8f862ba7e3,29.9860975,31.4394656,323,12.49,2025-08-05T11:15:55.000Z,2025-05-08T11:15:57.138Z,0
681c926efd0a9fdb812b637b,67f99df356e86a8f862ba7e3,29.986083,31.4394259,323,12.36,2025-08-05T11:15:56.000Z,2025-05-08T11:15:58.060Z,0
681c926ffd0a9fdb812b637f,67f99df356e86a8f862ba7e3,29.9860717,31.439387,323,12.75,2025-08-05T11:15:57.000Z,2025-05-08T11:15:59.056Z,0
681c9270fd0a9fdb812b6383,67f99df356e86a8f862ba7e3,29.9860642,31.4393472,324,12.92,2025-08-05T11:15:58.000Z,2025-05-08T11:16:00.039Z,0
681c9271fd0a9fdb812b6387,67f99df356e86a8f862ba7e3,29.9860606,31.4393076,325,12.63,2025-08-05T11:15:59.000Z,2025-05-08T11:16:01.032Z,0
681c9272fd0a9fdb812b638b,67f99df356e86a8f862ba7e3,29.9860584,31.439267,324,13.2,2025-08-05T11:16:00.000Z,2025-05-08T11:16:02.070Z,0
681c9273fd0a9fdb812b638f,67f99df356e86a8f862ba7e3,29.9860566,31.4392249,325,13.2,2025-08-05T11:16:01.000Z,2025-05-08T11:16:03.045Z,0
681c9274fd0a9fdb812b6393,67f99df356e86a8f862ba7e3,29.9860544,31.4391831,324,13.2,2025-08-05T11:16:02.000Z,2025-05-08T11:16:04.025Z,0
681c9275fd0a9fdb812b6397,67f99df356e86a8f862ba7e3,29.9860524,31.4391427,324,13.15,2025-08-05T11:16:03.000Z,2025-05-08T11:16:05.019Z,0
681c9276fd0a9fdb812b639b,67f99df356e86a8f862ba7e3,29.9860524,31.4391037,324,13.01,2025-08-05T11:16:04.000Z,2025-05-08T11:16:06.023Z,0
681c9277fd0a9fdb812b639f,67f99df356e86a8f862ba7e3,29.986053,31.4390651,325,13.19,2025-08-05T11:16:05.000Z,2025-05-08T11:16:07.032Z,0
681c9278fd0a9fdb812b63a3,67f99df356e86a8f862ba7e3,29.9860523,31.4390277,327,13.01,2025-08-05T11:16:06.000Z,2025-05-08T11:16:08.008Z,0
681c9279fd0a9fdb812b63a7,67f99df356e86a8f862ba7e3,29.9860515,31.4389908,327,13.08,2025-08-05T11:16:07.000Z,2025-05-08T11:16:09.009Z,0
681c927afd0a9fdb812b63ab,67f99df356e86a8f862ba7e3,29.9860498,31.4389551,328,12.85,2025-08-05T11:16:08.000Z,2025-05-08T11:16:10.036Z,0
681c927bfd0a9fdb812b63af,67f99df356e86a8f862ba7e3,29.9860481,31.4389197,327,13.07,2025-08-05T11:16:09.000Z,2025-05-08T11:16:11.058Z,0
681c927cfd0a9fdb812b63b3,67f99df356e86a8f862ba7e3,29.986048,31.4388828,326,13.4,2025-08-05T11:16:10.000Z,2025-05-08T11:16:12.174Z,0
681c927dfd0a9fdb812b63b7,67f99df356e86a8f862ba7e3,29.9860482,31.4388464,327,13.25,2025-08-05T11:16:11.000Z,2025-05-08T11:16:13.210Z,0
681c927efd0a9fdb812b63bb,67f99df356e86a8f862ba7e3,29.9860491,31.4388103,326,13.2,2025-08-05T11:16:12.000Z,2025-05-08T11:16:14.076Z,0
681c927ffd0a9fdb812b63bf,67f99df356e86a8f862ba7e3,29.9860495,31.4387739,326,13.14,2025-08-05T11:16:13.000Z,2025-05-08T11:16:15.083Z,0
681c9280fd0a9fdb812b63c3,67f99df356e86a8f862ba7e3,29.9860496,31.4387365,327,13.49,2025-08-05T11:16:14.000Z,2025-05-08T11:16:16.065Z,0
681c9281fd0a9fdb812b63c7,67f99df356e86a8f862ba7e3,29.9860498,31.4386995,327,12.2,2025-08-05T11:16:15.000Z,2025-05-08T11:16:17.039Z,0
681c9282fd0a9fdb812b63cb,67f99df356e86a8f862ba7e3,29.9860495,31.4386636,327,13.27,2025-08-05T11:16:16.000Z,2025-05-08T11:16:18.118Z,0
681c9282fd0a9fdb812b63cf,67f99df356e86a8f862ba7e3,29.9860484,31.438629,326,11.45,2025-08-05T11:16:17.000Z,2025-05-08T11:16:18.992Z,0
681c9284fd0a9fdb812b63d3,67f99df356e86a8f862ba7e3,29.9860469,31.4385944,326,13.72,2025-08-05T11:16:18.000Z,2025-05-08T11:16:20.039Z,0
681c9285fd0a9fdb812b63d7,67f99df356e86a8f862ba7e3,29.9860479,31.4385558,326,13.86,2025-08-05T11:16:19.000Z,2025-05-08T11:16:21.000Z,0
681c9286fd0a9fdb812b63db,67f99df356e86a8f862ba7e3,29.9860504,31.4385184,326,13.04,2025-08-05T11:16:20.000Z,2025-05-08T11:16:22.135Z,0
681c9287fd0a9fdb812b63df,67f99df356e86a8f862ba7e3,29.9860533,31.4384816,326,13.21,2025-08-05T11:16:21.000Z,2025-05-08T11:16:23.041Z,0
681c9288fd0a9fdb812b63e3,67f99df356e86a8f862ba7e3,29.9860556,31.4384431,325,13.11,2025-08-05T11:16:22.000Z,2025-05-08T11:16:24.005Z,0
681c9289fd0a9fdb812b63e7,67f99df356e86a8f862ba7e3,29.9860573,31.4384026,325,13.74,2025-08-05T11:16:23.000Z,2025-05-08T11:16:25.068Z,0
681c928afd0a9fdb812b63eb,67f99df356e86a8f862ba7e3,29.9860575,31.4383609,326,13.43,2025-08-05T11:16:24.000Z,2025-05-08T11:16:26.112Z,0
681c928bfd0a9fdb812b63ef,67f99df356e86a8f862ba7e3,29.9860567,31.4383203,326,13.46,2025-08-05T11:16:25.000Z,2025-05-08T11:16:27.139Z,0
681c928cfd0a9fdb812b63f3,67f99df356e86a8f862ba7e3,29.9860554,31.4382809,326,13.12,2025-08-05T11:16:26.000Z,2025-05-08T11:16:28.094Z,0
681c928dfd0a9fdb812b63f7,67f99df356e86a8f862ba7e3,29.9860545,31.4382436,326,12.67,2025-08-05T11:16:27.000Z,2025-05-08T11:16:29.118Z,0
