"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
9.113495049E0,2.998710756E1,3.144246522E1,3.071104688E2,3.241358643E2,3.319999933E0,3.285000000E2,5.203018184E-1,3.790092468E0,2.500000000E0,5.700000000E1
1.011291994E1,2.998713225E1,3.144244669E1,3.072247823E2,3.242501221E2,3.200000048E0,3.287999878E2,5.236861635E-1,3.790092468E0,2.500000000E0,5.700000000E1
1.111338765E1,2.998715792E1,3.144242781E1,3.079406602E2,3.249659424E2,3.180000067E0,3.295000000E2,5.271814307E-1,3.790092468E0,2.500000000E0,5.500000000E1
1.211291276E1,2.998718487E1,3.144240913E1,3.076416478E2,3.246668701E2,3.269999981E0,3.293999939E2,5.305247194E-1,3.790092468E0,2.500000000E0,5.500000000E1
1.311289302E1,2.998721074E1,3.144239144E1,3.082243468E2,3.252495117E2,3.019999981E0,3.307000122E2,5.334497358E-1,3.790092468E0,2.500000000E0,5.400000000E1
1.411284838E1,2.998723397E1,3.144237719E1,3.085765093E2,3.256016235E2,2.710000038E0,3.303999939E2,5.366047354E-1,3.790092468E0,2.500000000E0,5.100000000E1
1.511349140E1,2.998725883E1,3.144236140E1,3.095210218E2,3.265460815E2,3.069999933E0,3.295000000E2,5.400061108E-1,3.790092468E0,2.500000000E0,4.600000000E1
1.611323333E1,2.998728539E1,3.144234388E1,3.096356434E2,3.266606445E2,3.400000095E0,3.292999878E2,5.431799595E-1,3.790092468E0,2.500000000E0,4.500000000E1
1.711352276E1,2.998731029E1,3.144232777E1,3.095175341E2,3.265424805E2,3.029999971E0,3.305000000E2,5.465350889E-1,3.790092468E0,2.500000000E0,4.500000000E1
1.811328801E1,2.998733638E1,3.144231027E1,3.097890761E2,3.268139648E2,3.400000095E0,3.288999939E2,5.498669558E-1,3.790092468E0,2.500000000E0,4.700000000E1
1.911285249E1,2.998736176E1,3.144229188E1,3.099743747E2,3.269992065E2,3.250000000E0,3.282999878E2,5.532486359E-1,3.790092468E0,2.500000000E0,4.600000000E1
2.011328525E1,2.998738763E1,3.144227342E1,3.104107117E2,3.274354858E2,3.359999895E0,3.286000061E2,5.567197986E-1,3.790092468E0,2.500000000E0,4.400000000E1
2.111307853E1,2.998741390E1,3.144225395E1,3.119440349E2,3.289687500E2,3.279999971E0,3.282999878E2,5.601130603E-1,3.790092468E0,2.500000000E0,4.000000000E1
2.211301452E1,2.998744004E1,3.144223577E1,3.119625257E2,3.289871826E2,3.279999971E0,3.297999878E2,5.634776398E-1,3.790092468E0,2.500000000E0,3.900000000E1
2.311368249E1,2.998746645E1,3.144221872E1,3.128356306E2,3.298602295E2,3.240000010E0,3.307000122E2,5.668074293E-1,3.790092468E0,2.500000000E0,4.000000000E1
2.411336286E1,2.998749277E1,3.144220223E1,3.129503122E2,3.299748535E2,3.200000048E0,3.308999939E2,5.700710694E-1,3.790092468E0,2.500000000E0,3.900000000E1
2.511302634E1,2.998751854E1,3.144218601E1,3.134423120E2,3.304667969E2,3.240000010E0,3.308999939E2,5.733501836E-1,3.790092468E0,2.500000000E0,4.600000000E1
2.611351645E1,2.998754418E1,3.144216919E1,3.137044535E2,3.307288818E2,3.269999981E0,3.307000122E2,5.766335992E-1,3.790092468E0,2.500000000E0,4.500000000E1
2.711324108E1,2.998756983E1,3.144215230E1,3.138895076E2,3.309138794E2,3.259999990E0,3.305000000E2,5.796882971E-1,3.790092468E0,2.500000000E0,4.300000000E1
2.811271067E1,2.998759355E1,3.144213630E1,3.140406221E2,3.310649414E2,3.049999952E0,3.298999939E2,5.822042596E-1,3.790092468E0,2.500000000E0,3.800000000E1
2.911273572E1,2.998761304E1,3.144212303E1,3.139501502E2,3.309744263E2,2.569999933E0,3.302000122E2,5.850386281E-1,3.790092468E0,2.500000000E0,3.800000000E1
3.011364525E1,2.998763528E1,3.144210865E1,3.148320961E2,3.318563232E2,2.960000038E0,3.322999878E2,5.857464307E-1,3.790092468E0,2.500000000E0,3.900000000E1
3.111354796E1,2.998764062E1,3.144210465E1,3.150047155E2,3.320289307E2,5.400000215E-1,3.323999939E2,5.862914409E-1,3.790092468E0,2.500000000E0,3.300000000E1
3.211332832E1,2.998764443E1,3.144210109E1,3.152970829E2,3.323212891E2,8.500000238E-1,3.293999939E2,5.868914609E-1,3.790092468E0,2.500000000E0,3.000000000E1
3.311300020E1,2.998764861E1,3.144209715E1,3.152909281E2,3.323151245E2,8.000000119E-1,3.297000122E2,5.873257937E-1,3.790092468E0,2.500000000E0,3.100000000E1
3.411366530E1,2.998765201E1,3.144209493E1,3.148985406E2,3.319227295E2,6.700000167E-1,3.297999878E2,5.877821592E-1,3.790092468E0,2.500000000E0,3.300000000E1
3.511324754E1,2.998765600E1,3.144209382E1,3.145593763E2,3.315835571E2,6.800000072E-1,3.317000122E2,5.887765284E-1,3.790092468E0,2.500000000E0,3.700000000E1
3.611317493E1,2.998766394E1,3.144208907E1,3.147169253E2,3.317410889E2,1.240000010E0,3.312000122E2,5.906291600E-1,3.790092468E0,2.500000000E0,4.100000000E1
3.711339499E1,2.998767822E1,3.144207916E1,3.148792495E2,3.319033813E2,2.049999952E0,3.302999878E2,5.933429235E-1,3.790092468E0,2.500000000E0,4.100000000E1
3.811315056E1,2.998769932E1,3.144206500E1,3.152849968E2,3.323090820E2,2.829999924E0,3.297000122E2,5.964351531E-1,3.790092468E0,2.500000000E0,4.300000000E1
3.911367030E1,2.998772345E1,3.144204904E1,3.154915320E2,3.325155640E2,3.119999886E0,3.302999878E2,5.996536017E-1,3.790092468E0,2.500000000E0,4.400000000E1
4.011310926E1,2.998774862E1,3.144203254E1,3.155290020E2,3.325529785E2,3.200000048E0,3.311000061E2,6.029205486E-1,3.790092468E0,2.500000000E0,4.700000000E1
4.111352650E1,2.998777430E1,3.144201606E1,3.156264705E2,3.326503906E2,3.240000010E0,3.310000000E2,6.054520266E-1,3.790092468E0,2.500000000E0,4.500000000E1
4.211329436E1,2.998779366E1,3.144200223E1,3.156852296E2,3.327091064E2,3.240000010E0,3.307999878E2,6.089088038E-1,3.961081743E0,2.500000000E0,4.100000000E1
4.311298926E1,2.998782068E1,3.144198448E1,3.159235704E2,3.329473877E2,3.220000029E0,3.317000122E2,6.122035983E-1,3.931875229E0,2.500000000E0,4.100000000E1
4.411368431E1,2.998784675E1,3.144196822E1,3.155833565E2,3.326071167E2,3.279999971E0,3.307999878E2,6.156724985E-1,3.790092468E0,2.500000000E0,4.700000000E1
4.511285842E1,2.998787362E1,3.144194992E1,3.159528618E2,3.329765625E2,3.410000086E0,3.295000000E2,6.189700024E-1,3.790092468E0,2.500000000E0,2.800000000E1
4.611368665E1,2.998789915E1,3.144193250E1,3.162974619E2,3.333211060E2,3.339999914E0,3.306000061E2,6.223277811E-1,3.790092468E0,2.500000000E0,3.100000000E1
4.711299878E1,2.998792577E1,3.144191604E1,3.164911846E2,3.335147705E2,3.390000105E0,3.312000122E2,6.255233541E-1,3.790092468E0,2.500000000E0,3.100000000E1
4.811352707E1,2.998795086E1,3.144189986E1,3.166765425E2,3.337000732E2,3.250000000E0,3.317999878E2,6.288315608E-1,3.790092468E0,2.500000000E0,3.400000000E1
4.911292181E1,2.998797694E1,3.144188333E1,3.165760137E2,3.335994873E2,3.309999943E0,3.312000122E2,6.321752787E-1,3.790092468E0,2.500000000E0,3.500000000E1
5.011332201E1,2.998800313E1,3.144186627E1,3.167878634E2,3.338112793E2,3.369999886E0,3.308999939E2,6.355429035E-1,3.790092468E0,2.500000000E0,3.900000000E1
5.111344550E1,2.998802961E1,3.144184930E1,3.168552433E2,3.338786011E2,3.440000057E0,3.318999939E2,6.388278962E-1,3.790092468E0,2.500000000E0,3.600000000E1
5.211319649E1,2.998805581E1,3.144183354E1,3.165317530E2,3.335550537E2,3.299999952E0,3.318999939E2,6.419943436E-1,3.790092468E0,2.500000000E0,3.700000000E1
5.311299967E1,2.998808126E1,3.144181879E1,3.165797207E2,3.336029663E2,3.170000076E0,3.327999878E2,6.451638875E-1,3.790092468E0,2.500000000E0,3.700000000E1
5.411278159E1,2.998810668E1,3.144180390E1,3.167995634E2,3.338227539E2,3.279999971E0,3.325000000E2,6.482645107E-1,3.790092468E0,2.500000000E0,3.800000000E1
5.511340982E1,2.998813165E1,3.144178957E1,3.174270588E2,3.344501953E2,3.240000010E0,3.321000061E2,6.514205823E-1,3.790092468E0,2.500000000E0,4.000000000E1
5.611272540E1,2.998815669E1,3.144177414E1,3.177793473E2,3.348024292E2,3.279999971E0,3.316000061E2,6.546264854E-1,3.790092468E0,2.500000000E0,4.600000000E1
5.711334029E1,2.998818192E1,3.144175803E1,3.181036825E2,3.351267090E2,3.299999952E0,3.313999939E2,6.578790926E-1,3.790092468E0,2.500000000E0,4.500000000E1
5.811308399E1,2.998820734E1,3.144174132E1,3.183929231E2,3.354158936E2,3.299999952E0,3.312999878E2,6.612309347E-1,3.790092468E0,2.500000000E0,4.500000000E1
5.911273154E1,2.998823316E1,3.144172336E1,3.188158931E2,3.358388062E2,3.369999886E0,3.300000000E2,6.646135983E-1,3.790092468E0,2.500000000E0,4.500000000E1
6.011338623E1,2.998825890E1,3.144170464E1,3.191797814E2,3.362026367E2,3.380000114E0,3.296000061E2,6.678878349E-1,3.790092468E0,2.500000000E0,4.000000000E1
6.111326623E1,2.998828414E1,3.144168713E1,3.190944493E2,3.361172485E2,3.329999924E0,3.295000000E2,6.711356076E-1,3.790092468E0,2.500000000E0,4.200000000E1
6.211317951E1,2.998830917E1,3.144166975E1,3.193256451E2,3.363483887E2,3.299999952E0,3.291000061E2,6.744698695E-1,3.790092468E0,2.500000000E0,3.800000000E1
6.311294961E1,2.998833471E1,3.144165161E1,3.195762514E2,3.365989380E2,3.359999895E0,3.282999878E2,6.777747863E-1,9.935046196E0,2.500000000E0,3.500000000E1
6.411367065E1,2.998835893E1,3.144163172E1,3.198977790E2,3.369204102E2,3.339999914E0,3.255000000E2,6.810539605E-1,9.935046196E0,2.500000000E0,3.600000000E1
6.511329315E1,2.998838126E1,3.144160948E1,3.200234425E2,3.370460205E2,3.359999895E0,3.202999878E2,6.843519202E-1,9.935046196E0,2.500000000E0,3.500000000E1
6.611305268E1,2.998840090E1,3.144158382E1,3.199410949E2,3.369636230E2,3.299999952E0,3.126000061E2,6.875384684E-1,9.935046196E0,2.500000000E0,3.500000000E1
6.711276898E1,2.998841677E1,3.144155627E1,3.200049814E2,3.370274658E2,3.299999952E0,3.033999939E2,6.908205281E-1,9.935046196E0,2.500000000E0,3.600000000E1
6.811274982E1,2.998842918E1,3.144152535E1,3.196618197E2,3.366842651E2,3.470000029E0,2.940000000E2,6.940353210E-1,9.935046196E0,2.500000000E0,5.400000000E1
6.911350013E1,2.998843717E1,3.144149327E1,3.196464092E2,3.366688232E2,3.369999886E0,2.862999878E2,6.972646945E-1,9.935046196E0,2.500000000E0,5.700000000E1
7.011295300E1,2.998844291E1,3.144146040E1,3.192422619E2,3.362646484E2,3.420000076E0,2.805000000E2,7.005661905E-1,9.935046196E0,2.500000000E0,5.800000000E1
7.111285138E1,2.998844749E1,3.144142653E1,3.186412746E2,3.356636353E2,3.470000029E0,2.756000061E2,7.040508102E-1,1.007757568E1,2.500000000E0,6.200000000E1
7.211285930E1,2.998844972E1,3.144139044E1,3.185076913E2,3.355300293E2,3.490000010E0,2.735000000E2,7.074884584E-1,1.009708405E1,2.500000000E0,6.600000000E1
7.311271242E1,2.998845142E1,3.144135480E1,3.183315043E2,3.353538208E2,3.420000076E0,2.723999939E2,7.105738297E-1,9.935046196E0,2.500000000E0,6.600000000E1
7.411352867E1,2.998845291E1,3.144132281E1,3.181492114E2,3.351715088E2,3.089999914E0,2.732000122E2,7.129663896E-1,9.935046196E0,2.500000000E0,3.400000000E1
7.511311315E1,2.998845513E1,3.144129810E1,3.180692111E2,3.350914917E2,2.470000029E0,2.740000000E2,7.140287837E-1,9.935046196E0,2.500000000E0,3.900000000E1
7.611285930E1,2.998846013E1,3.144128870E1,3.176444816E2,3.346667480E2,8.899999857E-1,2.795000000E2,7.147340409E-1,9.935046196E0,2.500000000E0,3.900000000E1
7.711301133E1,2.998846150E1,3.144128155E1,3.176997857E2,3.347220459E2,8.000000119E-1,2.741000061E2,7.154537534E-1,9.935046196E0,2.500000000E0,4.800000000E1
7.811285304E1,2.998846276E1,3.144127422E1,3.175660027E2,3.345882568E2,8.399999738E-1,2.766000061E2,7.160330034E-1,9.935046196E0,2.500000000E0,5.300000000E1
7.911271158E1,2.998846417E1,3.144126843E1,3.175600269E2,3.345822754E2,6.299999952E-1,2.767000122E2,7.166967543E-1,9.935046196E0,2.500000000E0,5.600000000E1
8.011352737E1,2.998846503E1,3.144126161E1,3.170418435E2,3.340640869E2,7.400000095E-1,2.767999878E2,7.172911370E-1,9.935046196E0,2.500000000E0,5.700000000E1
8.111307450E1,2.998846572E1,3.144125549E1,3.172464378E2,3.342686768E2,6.800000072E-1,2.767000122E2,7.190334699E-1,9.935046196E0,2.500000000E0,6.100000000E1
8.211353888E1,2.998846753E1,3.144123752E1,3.174048976E2,3.344271240E2,2.329999924E0,2.787000122E2,7.217934092E-1,9.935046196E0,2.500000000E0,6.200000000E1
8.311339981E1,2.998847058E1,3.144120908E1,3.175600693E2,3.345822754E2,2.990000010E0,2.798999939E2,7.251923349E-1,9.935046196E0,2.500000000E0,6.100000000E1
8.411315080E1,2.998847656E1,3.144117447E1,3.176236968E2,3.346458740E2,3.509999990E0,2.825000000E2,7.286015152E-1,9.935046196E0,2.500000000E0,6.200000000E1
8.511297273E1,2.998848249E1,3.144113974E1,3.180150831E2,3.350372314E2,3.420000076E0,2.817000122E2,7.319954475E-1,9.935046196E0,2.500000000E0,6.200000000E1
8.611283762E1,2.998848837E1,3.144110516E1,3.181168574E2,3.351389771E2,3.390000105E0,2.812999878E2,7.353663309E-1,9.935046196E0,2.500000000E0,6.400000000E1
8.711356710E1,2.998849432E1,3.144107084E1,3.185824012E2,3.356044922E2,3.589999914E0,2.810000000E2,7.388258744E-1,9.935046196E0,2.500000000E0,6.500000000E1
8.811350549E1,2.998849950E1,3.144103542E1,3.187380686E2,3.357601318E2,3.579999924E0,2.783999939E2,7.424489771E-1,9.935046196E0,2.500000000E0,6.500000000E1
8.911360851E1,2.998850187E1,3.144099790E1,3.182069644E2,3.352290039E2,3.529999971E0,2.716000061E2,7.459646614E-1,9.935046196E0,2.500000000E0,6.200000000E1
9.011360653E1,2.998849937E1,3.144096151E1,3.184594808E2,3.354815063E2,3.609999895E0,2.645000000E2,7.494495446E-1,9.935046196E0,2.500000000E0,6.000000000E1
9.111344163E1,2.998849313E1,3.144092605E1,3.182530664E2,3.352750854E2,3.640000105E0,2.583999939E2,7.530641529E-1,9.935046196E0,2.500000000E0,6.300000000E1
9.211331877E1,2.998848365E1,3.144089015E1,3.182890778E2,3.353110962E2,3.700000048E0,2.540000000E2,7.567648495E-1,9.935046196E0,2.500000000E0,6.400000000E1
9.311280705E1,2.998847271E1,3.144085386E1,3.182378674E2,3.352598877E2,3.750000000E0,2.523000031E2,7.604022154E-1,9.935046196E0,2.500000000E0,6.500000000E1
9.411299611E1,2.998846081E1,3.144081868E1,3.178615204E2,3.348835449E2,3.680000067E0,2.510000000E2,7.640086882E-1,9.935046196E0,2.500000000E0,6.500000000E1
9.511295095E1,2.998844984E1,3.144078344E1,3.178352728E2,3.348572998E2,3.660000086E0,2.521000061E2,7.675002829E-1,9.935046196E0,2.500000000E0,6.500000000E1
9.611363637E1,2.998843967E1,3.144074914E1,3.178559623E2,3.348779907E2,3.509999990E0,2.533000031E2,7.710544688E-1,9.935046196E0,2.500000000E0,6.200000000E1
9.711355423E1,2.998842996E1,3.144071398E1,3.175488943E2,3.345709229E2,3.640000105E0,2.533999939E2,7.746950292E-1,9.935046196E0,2.500000000E0,5.800000000E1
9.811361001E1,2.998842039E1,3.144067783E1,3.174146176E2,3.344366455E2,3.710000038E0,2.536000061E2,7.783511993E-1,9.935046196E0,2.500000000E0,5.500000000E1
9.911341736E1,2.998841135E1,3.144064133E1,3.173753127E2,3.343973389E2,3.640000105E0,2.536999969E2,7.820056848E-1,9.935046196E0,2.500000000E0,5.600000000E1
1.001132805E2,2.998840172E1,3.144060505E1,3.169396444E2,3.339616699E2,3.799999952E0,2.536999969E2,7.856443009E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.011131041E2,2.998839250E1,3.144056880E1,3.174561252E2,3.344781494E2,3.690000057E0,2.543999939E2,7.892283770E-1,9.935046196E0,2.500000000E0,5.700000000E1
1.021128289E2,2.998838334E1,3.144053312E1,3.172163802E2,3.342384033E2,3.569999933E0,2.546000061E2,7.928906020E-1,9.935046196E0,2.500000000E0,5.600000000E1
1.031130396E2,2.998837387E1,3.144049670E1,3.174378167E2,3.344598389E2,3.680000067E0,2.541999969E2,7.964892141E-1,9.935046196E0,2.500000000E0,5.700000000E1
1.041127277E2,2.998836463E1,3.144046089E1,3.173718388E2,3.343938599E2,3.609999895E0,2.543999939E2,8.001519270E-1,9.935046196E0,2.500000000E0,5.700000000E1
1.051133279E2,2.998835529E1,3.144042442E1,3.173246598E2,3.343466797E2,3.799999952E0,2.551999969E2,8.037171348E-1,9.935046196E0,2.500000000E0,5.600000000E1
1.061128179E2,2.998834626E1,3.144038890E1,3.177326201E2,3.347546387E2,3.529999971E0,2.548999939E2,8.074316096E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.071135039E2,2.998833710E1,3.144035181E1,3.175855273E2,3.346075439E2,3.809999943E0,2.550000000E2,8.110885766E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.081130339E2,2.998832850E1,3.144031516E1,3.175342604E2,3.345562744E2,3.640000105E0,2.560000000E2,8.147138779E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.091135098E2,2.998832016E1,3.144027877E1,3.175688094E2,3.345908203E2,3.759999990E0,2.576000061E2,8.182292735E-1,9.935046196E0,2.500000000E0,5.200000000E1
1.101134089E2,2.998831314E1,3.144024318E1,3.177015049E2,3.347235107E2,3.480000019E0,2.582999878E2,8.220391471E-1,9.935046196E0,2.500000000E0,5.300000000E1
1.111134008E2,2.998830730E1,3.144020420E1,3.178158938E2,3.348378906E2,3.849999905E0,2.601000061E2,8.257318873E-1,9.935046196E0,2.500000000E0,5.300000000E1
1.121133858E2,2.998830262E1,3.144016624E1,3.180448474E2,3.350668335E2,3.599999905E0,2.607000122E2,8.293644334E-1,9.935046196E0,2.500000000E0,5.100000000E1
1.131132653E2,2.998829807E1,3.144012889E1,3.179648409E2,3.349868164E2,3.650000095E0,2.602999878E2,8.331270692E-1,9.935046196E0,2.500000000E0,4.900000000E1
1.141133538E2,2.998829325E1,3.144009022E1,3.176199420E2,3.346419067E2,3.690000057E0,2.607000122E2,8.368757274E-1,9.935046196E0,2.500000000E0,5.100000000E1
1.151132683E2,2.998828905E1,3.144005160E1,3.179207962E2,3.349427490E2,3.710000038E0,2.612999878E2,8.405444628E-1,9.935046196E0,2.500000000E0,5.000000000E1
1.161131253E2,2.998828476E1,3.144001383E1,3.175122382E2,3.345341797E2,3.690000057E0,2.611000061E2,8.442245138E-1,9.935046196E0,2.500000000E0,5.000000000E1
1.171130897E2,2.998828048E1,3.143997594E1,3.178514220E2,3.348733521E2,3.660000086E0,2.610000000E2,8.480026768E-1,9.935046196E0,2.500000000E0,5.300000000E1
1.181131669E2,2.998827589E1,3.143993707E1,3.172642141E2,3.342861328E2,3.769999981E0,2.620000000E2,8.517185519E-1,9.935046196E0,2.500000000E0,5.200000000E1
1.191134507E2,2.998827151E1,3.143989882E1,3.174343915E2,3.344562988E2,3.599999905E0,2.622999878E2,8.553757509E-1,9.935046196E0,2.500000000E0,5.100000000E1
1.201133041E2,2.998826716E1,3.143986118E1,3.174939729E2,3.345158691E2,3.640000105E0,2.626000061E2,8.590943713E-1,9.935046196E0,2.500000000E0,4.900000000E1
1.211127246E2,2.998826299E1,3.143982287E1,3.174545560E2,3.344764404E2,3.690000057E0,2.627000122E2,8.628284868E-1,9.935046196E0,2.500000000E0,5.000000000E1
1.221131585E2,2.998825932E1,3.143978433E1,3.173143101E2,3.343361816E2,3.650000095E0,2.627000122E2,8.666239213E-1,9.935046196E0,2.500000000E0,5.000000000E1
1.231128202E2,2.998825581E1,3.143974513E1,3.171439135E2,3.341657715E2,3.730000019E0,2.631000061E2,8.703902951E-1,9.935046196E0,2.500000000E0,5.200000000E1
1.241132516E2,2.998825250E1,3.143970621E1,3.168050600E2,3.338269043E2,3.720000029E0,2.637999878E2,8.741621783E-1,9.935046196E0,2.500000000E0,5.200000000E1
1.251135298E2,2.998824959E1,3.143966719E1,3.166599330E2,3.336817627E2,3.769999981E0,2.646000061E2,8.778954517E-1,9.935046196E0,2.500000000E0,5.300000000E1
1.261133675E2,2.998824599E1,3.143962865E1,3.166451144E2,3.336669312E2,3.650000095E0,2.645000000E2,8.816087376E-1,9.935046196E0,2.500000000E0,5.200000000E1
1.271134772E2,2.998824238E1,3.143959032E1,3.168645487E2,3.338863525E2,3.730000019E0,2.651000061E2,8.852074155E-1,9.935046196E0,2.500000000E0,5.100000000E1
1.281135200E2,2.998823907E1,3.143955315E1,3.166251816E2,3.336469727E2,3.630000114E0,2.651000061E2,8.888704191E-1,9.935046196E0,2.500000000E0,5.200000000E1
1.291133668E2,2.998823611E1,3.143951527E1,3.165823488E2,3.336041260E2,3.769999981E0,2.660000000E2,8.925275591E-1,9.935046196E0,2.500000000E0,5.200000000E1
1.301131008E2,2.998823381E1,3.143947739E1,3.165808991E2,3.336026611E2,3.640000105E0,2.665000000E2,8.962143288E-1,9.935046196E0,2.500000000E0,5.300000000E1
1.311129452E2,2.998823153E1,3.143943920E1,3.163664978E2,3.333882446E2,3.720000029E0,2.665000000E2,8.999847109E-1,9.935046196E0,2.500000000E0,5.300000000E1
1.321127902E2,2.998823023E1,3.143940008E1,3.163857415E2,3.334074707E2,3.750000000E0,2.673999939E2,9.037102662E-1,9.935046196E0,2.500000000E0,5.100000000E1
1.331135289E2,2.998823067E1,3.143936140E1,3.162335405E2,3.332552490E2,3.660000086E0,2.687999878E2,9.074269628E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.341136065E2,2.998823095E1,3.143932281E1,3.166737463E2,3.336954346E2,3.690000057E0,2.685000000E2,9.110734556E-1,9.935046196E0,2.500000000E0,5.200000000E1
1.351131099E2,2.998823058E1,3.143928495E1,3.166013162E2,3.336229858E2,3.569999933E0,2.686000061E2,9.146812481E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.361132049E2,2.998823076E1,3.143924749E1,3.173388235E2,3.343604736E2,3.599999905E0,2.692999878E2,9.183914595E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.371130361E2,2.998823166E1,3.143920898E1,3.170331198E2,3.340547485E2,3.700000048E0,2.703999939E2,9.221253145E-1,9.935046196E0,2.500000000E0,5.600000000E1
1.381132437E2,2.998823297E1,3.143917024E1,3.169588623E2,3.339804688E2,3.720000029E0,2.705000000E2,9.257866147E-1,9.935046196E0,2.500000000E0,5.600000000E1
1.391132267E2,2.998823393E1,3.143913224E1,3.171103728E2,3.341319580E2,3.650000095E0,2.707999878E2,9.295197284E-1,9.935046196E0,2.500000000E0,5.500000000E1
1.401129085E2,2.998823529E1,3.143909351E1,3.171786325E2,3.342001953E2,3.799999952E0,2.707000122E2,9.333224650E-1,9.935046196E0,2.500000000E0,5.500000000E1
1.411133711E2,2.998823709E1,3.143905408E1,3.167708192E2,3.337923584E2,3.690000057E0,2.710000000E2,9.371041151E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.421128153E2,2.998823981E1,3.143901494E1,3.169150703E2,3.339365845E2,3.660000086E0,2.716000061E2,9.407669212E-1,9.935046196E0,2.500000000E0,5.500000000E1
1.431135735E2,2.998824255E1,3.143897704E1,3.169908395E2,3.340123291E2,3.599999905E0,2.717999878E2,9.444922766E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.441128710E2,2.998824551E1,3.143893851E1,3.171974688E2,3.342189331E2,3.809999943E0,2.722999878E2,9.481861568E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.451136952E2,2.998824796E1,3.143890026E1,3.170897659E2,3.341112061E2,3.660000086E0,2.718999939E2,9.518888092E-1,9.935046196E0,2.500000000E0,5.500000000E1
1.461134638E2,2.998825018E1,3.143886190E1,3.173014596E2,3.343228760E2,3.779999971E0,2.725000000E2,9.556497904E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.471132318E2,2.998825295E1,3.143882298E1,3.169484573E2,3.339698486E2,3.720000029E0,2.737000122E2,9.593887865E-1,9.935046196E0,2.500000000E0,5.400000000E1
1.481132249E2,2.998825612E1,3.143878433E1,3.171689420E2,3.341903076E2,3.700000048E0,2.737999878E2,9.631155491E-1,9.935046196E0,2.500000000E0,5.600000000E1
1.491129950E2,2.998825922E1,3.143874580E1,3.168495095E2,3.338708496E2,3.809999943E0,2.741000061E2,9.666981368E-1,9.935046196E0,2.500000000E0,5.600000000E1
1.501129687E2,2.998826271E1,3.143870882E1,3.171034412E2,3.341247559E2,3.650000095E0,2.747999878E2,9.702760825E-1,9.935046196E0,2.500000000E0,5.700000000E1
1.511130893E2,2.998826605E1,3.143867187E1,3.172016109E2,3.342229004E2,3.670000076E0,2.752000122E2,9.737261699E-1,9.935046196E0,2.500000000E0,5.800000000E1
1.521130363E2,2.998826862E1,3.143863617E1,3.176340071E2,3.346552734E2,3.549999952E0,2.761000061E2,9.769391790E-1,9.935046196E0,2.500000000E0,5.600000000E1
1.531128606E2,2.998827098E1,3.143860292E1,3.180966750E2,3.351179199E2,3.250000000E0,2.763999939E2,9.801358543E-1,9.935046196E0,2.500000000E0,5.900000000E1
